Referência:;2019;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;janeiro;;fevereiro;;março;;abril;;maio;;junho;;julho;;agosto;;setembro;;outubro;;novembro;;dezembro;
001.007.0002 - Transporte e Distribuição;003.0002 - Plano de Saúde;1432,117206;1400,700328;1437,370069;1376,353234;1346,904982;1081,021217;939,7832975;1211,108406;1450,939566;1373,495366;1618,93224;1002,818276;1113,032532;1391,628853;1677,535232;1619,485921;1025,194556;1163,226346;1677,256261;1142,859654;1832,719527;1405,408952;1525,288435;1510,741829
001.007.0003 - Aquisição e Compras;003.0002 - Plano de Saúde;607,3812742;809,3769216;962,3345046;803,563732;605,3959156;807,9741351;568,7844076;986,7443734;653,0996918;951,2571167;730,008666;731,8549942;798,4975935;593,1136909;588,0387288;743,4169127;834,5534569;854,6656671;854,2078086;627,4558285;593,4644078;833,2284441;855,6398967;918,9264106
001.007.0004 - Planejamento de Suprimentos;003.0002 - Plano de Saúde;196,4941843;196,2584181;210,7630076;197,7896855;231,5327465;233,8765879;192,2776574;180,8314351;223,0055532;235,0272441;177,8906267;185,5899027;192,8964174;166,986936;157,7038308;193,5026523;185,0050445;170,2844176;179,0495292;150,7247797;181,6647137;182,8138478;186,9378685;214,0029063
001.008.0001 - Suporte Técnico;003.0002 - Plano de Saúde;1681,960137;1930,102124;1803,597444;1929,019683;2288,960691;2160,819702;2435,939036;2377,247322;2472,766234;2290,466787;2319,284315;1634,129513;2355,621225;1941,957814;2371,631495;2380,426791;2465,351109;1903,420357;2473,379829;2100,238283;3093,166945;2023,534321;2945,591753;3397,916729
001.008.0002 - Desenvolvimento de Software;003.0002 - Plano de Saúde;1854,812775;1873,383989;1395,240731;1525,668992;1337,496844;1449,776123;1892,425743;1584,780819;2139,697241;1804,916461;1853,690727;1683,357944;1423,234666;1614,148955;1603,017488;1485,09406;2185,51837;1678,748904;1346,874669;1275,592813;1966,949029;1726,574414;2371,957335;1689,687606
001.008.0003 - Gerenciamento de Redes;003.0002 - Plano de Saúde;1065,727709;1475,679678;1059,776046;1261,078271;1134,750448;1160,408459;1002,077794;882,9524472;1215,763289;1452,779091;1063,436718;1269,995985;857,1243392;1365,488851;1020,400393;1107,789;1376,071156;886,0067498;905,4064205;1094,026447;1206,150222;1032,615414;1249,869565;1309,56907
001.008.0004 - Segurança da Informação;003.0002 - Plano de Saúde;561,5616063;607,9297736;503,8844231;692,8084512;603,9762824;679,6054033;620,6373784;527,36875;457,0764648;435,9561084;551,8793824;537,244862;535,0452325;730,1650797;655,1762258;701,6534857;537,9074533;488,0290899;472,5396573;551,759015;564,2572068;483,2031585;601,5437046;588,2139716
001.009.0001 - Novos Projetos;003.0002 - Plano de Saúde;1156,06729;1359,007113;1603,492235;1647,487013;1250,390802;1303,793497;1131,760368;1755,27562;1650,110675;1513,23191;1549,50691;1695,19143;1327,973083;1091,684419;1340,430189;1494,303676;1331,72786;1407,057322;1373,601694;1334,350133;1488,416632;1631,708662;1851,229998;2168,157976
001.009.0002 - Gestão de Projetos;003.0002 - Plano de Saúde;1077,910486;996,0818677;1022,122155;1329,535294;1204,991068;1088,141012;1009,461178;1039,556779;1095,634121;990,0342592;1031,761694;910,8639123;1010,0657;1226,085406;988,9519663;1035,936965;1298,150477;1035,559678;1209,501187;1017,472463;953,2374148;994,8187216;1013,495013;1453,488841
001.009.0003 - Desenho Tecnico;003.0002 - Plano de Saúde;707,6199099;949,1931229;568,8240689;702,6621869;765,8954872;867,8934583;792,4215762;582,0306518;848,8852501;1050,959064;571,6518922;662,0769791;734,4790309;830,6345479;774,6170145;901,7918819;738,4172483;845,9615976;726,0486773;764,8058575;691,7813138;706,4440248;1118,525738;955,1110674
001.009.0004 - Gerencia da Engenharia;003.0002 - Plano de Saúde;338,5356649;392,7519542;418,2037485;328,7719314;300,5898411;433,2605129;407,5195328;382,0713281;427,172661;316,5174563;471,9405249;380,422774;411,6254403;306,1541042;351,9407677;420,0605715;341,293409;329,6841281;435,6283936;362,4321912;359,6669564;385,3379653;417,0620027;398,1835778
001.010.0001 - Equipamentos;003.0002 - Plano de Saúde;4800,971037;5196,783267;3490,421449;5900,505677;3746,725101;3519,51407;4329,116913;4305,371654;5490,409633;4662,818382;4644,509368;4829,668391;4517,501442;5300,002533;4448,199944;5184,987974;4776,667584;4089,80087;4856,771293;3819,4921;5012,813668;3962,964544;5592,701652;4470,461025
001.010.0002 - Utilidades;003.0002 - Plano de Saúde;2199,672268;1920,72536;2127,778434;2569,447849;2106,858334;2425,361663;1916,679484;1998,422841;2713,207173;2089,361894;2140,275104;1941,743203;1860,515011;2279,969619;3035,41143;2696,944392;1913,234838;2148,924521;2117,825046;1718,317305;2340,815656;1978,395645;2477,621041;2659,174588
001.010.0003 - Predial;003.0002 - Plano de Saúde;666,1383155;927,3946581;746,7823373;814,3039805;592,3049369;755,9591531;827,0826337;885,8975209;954,3828267;719,4060249;672,1215843;587,911392;607,7683177;671,4923187;916,9317165;748,168127;926,4141535;755,2342599;637,6766855;849,3753319;749,2620185;720,4853212;870,2155316;1112,870829
001.001.0001 - Linha de Produção;003.0003 - Alimentação;208859,3073;283214,0963;243819,9123;171134,1937;228692,466;253489,5769;213945,07;250583,442;256916,2936;252809,6812;246026,0103;329963,8758;223369,7808;251021,1635;212747,4486;305765,6682;199883,2299;228927,1945;197613,5161;295108,1383;246467,6183;325625,3185;291040,8535;290202,4513
001.001.0002 - Gerência de Produção;003.0003 - Alimentação;41751,27173;53540,4947;43937,12562;36550,87751;48473,91884;42655,77012;37725,95237;49040,52681;57122,25979;42330,1791;32411,42424;48881,94895;37039,64065;41234,45122;44545,10686;42090,22966;37514,09798;47369,06456;38792,89414;45842,50974;33129,24928;46743,38213;31240,25929;40292,62433
001.002.0001 - Equipe de Vendas;003.0003 - Alimentação;23600,25502;25939,32917;23482,94994;27145,76133;26010,9653;21025,78255;18561,36174;22344,97596;25098,12625;25328,4054;18786,29013;30925,37231;21357,04823;31266,34271;25837,51176;21964,51377;23061,46281;26164,5982;27662,66384;28977,37379;21787,46369;22724,3842;21132,86202;23892,9541
001.002.0002 - Marketing Digital;003.0003 - Alimentação;10176,95228;9884,251461;6903,310092;7870,365383;9230,756051;11461,43451;7381,753333;13187,04542;10144,6746;13731,86331;10031,22318;10432,23678;9241,716545;11859,57668;7193,986188;9154,676567;8304,977955;9270,394512;9017,69497;13844,47226;10507,97593;15051,73156;9507,277744;10554,19393
001.002.0003 - Pesquisa de Mercado;003.0003 - Alimentação;3431,271349;5250,150868;3426,651241;3985,764306;2993,051749;3782,269366;2588,22905;3930,500551;3583,772422;3540,143529;3324,913308;4578,831317;3475,405922;5266,962713;3769,716331;4522,271205;4477,623392;3749,904134;3257,37401;4692,531447;4942,177535;6275,052386;4106,90683;5661,34597
001.002.0004 - Gerência de Vendas;003.0003 - Alimentação;2133,119314;1676,906914;1588,648609;1582,16021;1966,882247;2458,460343;1840,547943;1947,046688;2336,40627;2238,428971;2081,029521;2113,390445;1791,293025;2154,47779;2065,349397;2748,060996;1805,958533;2087,958085;1967,963433;2358,824256;1439,193849;2260,116632;2127,903684;2133,45468
001.003.0001 - Recrutamento e Seleção;003.0003 - Alimentação;3263,290614;2940,85523;4266,285064;3957,553354;4272,153741;4603,664401;2660,639396;4397,575029;2973,934339;3754,272158;4536,613964;4855,54522;3502,555758;3703,188096;3003,588845;3189,730617;3469,373068;4787,407924;3645,907532;5346,752607;4489,675375;3710,992306;3851,623089;3753,320307
001.003.0002 - Treinamento e Desenvolvimento;003.0003 - Alimentação;2170,364972;3565,959042;2886,109176;2527,123901;2412,624689;4457,909623;2346,148058;3859,459738;3427,12621;2862,902603;2598,904378;3460,976816;3343,419703;4301,731248;2866,394236;2747,129014;2809,109629;3408,580429;3525,131577;3360,304047;2719,560186;4605,018966;3177,747757;3616,466118
001.003.0003 - Remuneração e Benefícios;003.0003 - Alimentação;2033,472138;2497,880598;2038,931267;2171,174368;1995,487382;2474,002742;1882,832186;2823,51869;2752,823621;2806,441817;2529,996736;3013,259884;2113,58728;2676,940126;2064,190033;3213,587133;1891,128771;3152,371102;2361,725283;3473,933202;2586,736306;2730,930785;1680,83368;2868,041241
001.003.0004 - Relações Trabalhistas;003.0003 - Alimentação;1803,904331;1815,635796;2082,467265;1673,207857;1660,445671;2412,061982;1683,84268;1907,740599;1638,282681;2485,784728;1935,262399;2119,035248;1390,002165;1597,226552;1763,979665;1980,143322;2101,240026;1647,267587;1851,649216;1996,134745;1703,349082;2527,131496;1236,500187;2130,664391
001.003.0005 - Gerência de RH;003.0003 - Alimentação;907,2527061;1463,293502;953,6257949;1195,700071;1020,06243;1335,482798;990,8797287;1236,028349;934,2169477;1697,229162;1264,020524;1388,029041;1279,179017;1130,590806;1196,23408;1280,795211;1066,015064;1510,444139;1019,732094;1199,223129;1066,44527;1488,016728;1428,611993;1649,570415
001.004.0001 - Contabilidade Geral;003.0003 - Alimentação;2839,28046;4176,044255;2194,292251;3124,585669;3341,891715;3965,846892;2481,709744;4127,174551;3619,587334;4659,121447;3411,042952;3315,186947;3532,927736;4512,909946;2481,083424;3403,091264;2363,072642;3321,413666;3258,496752;4102,161747;2900,513034;4062,859598;3522,965848;2775,806669
001.004.0002 - Planejamento Financeiro;003.0003 - Alimentação;1655,509446;2166,474067;1728,68652;1747,926125;2480,915526;2696,563344;1774,748382;2242,72611;1998,17188;2312,571346;1531,752298;2145,683771;2183,770821;2453,346023;2198,670729;2044,467123;1620,982919;2443,578458;2282,593429;2677,714731;1829,001459;3142,673339;1982,468719;2497,763661
001.004.0003 - Tesouraria;003.0003 - Alimentação;1475,46059;1869,028239;1543,892604;1339,17433;1276,867362;1936,589165;1569,318255;1819,834738;1456,32689;2112,651055;1271,409902;1984,444991;1383,873013;1865,394947;1703,815965;1947,245612;1431,989889;2028,360371;1898,451558;1876,188177;1769,381584;2264,17311;1252,095242;1901,159904
001.004.0004 - Controladoria;003.0003 - Alimentação;987,1756302;1178,26082;1119,124067;1283,236184;1301,784487;1312,852639;954,5564496;1597,634079;1292,976092;1511,270573;902,0913142;1495,981409;1269,614732;1643,032255;805,1799991;1457,477096;1288,953565;1348,810912;1092,08201;1076,500142;1201,694533;1159,215776;1031,721536;1910,060924
001.005.0001 - Pesquisa e Desenvolvimento;003.0003 - Alimentação;3766,158416;5048,535428;4595,891937;2983,462327;3960,86955;5106,677686;3481,129665;5257,264803;3661,033579;4601,043586;3884,274678;4145,10289;2973,274881;5761,383681;4067,079289;3774,168713;3546,027459;4300,075986;3440,544254;4715,1058;4352,447121;3751,760249;4756,240318;4114,480389
001.006.0001 - Testes de Qualidade;003.0003 - Alimentação;9565,652293;7976,017716;8681,725626;6989,515828;7882,580634;8101,602537;7243,528799;8452,231516;9779,02733;10672,49348;6230,670738;11050,31786;7208,353061;9812,519918;6806,0153;7320,999118;6860,185287;11026,35415;7199,433606;8776,151778;9074,78894;9689,535437;7765,205576;7994,833291
001.006.0002 - Inspeção de Produtos;003.0003 - Alimentação;2471,6925;2307,50827;2257,575211;1927,539568;1794,813636;2298,708709;1796,750399;1953,471316;2177,459894;2583,796274;2493,545955;2918,107067;2917,849681;2672,512183;2338,911377;2965,319428;2153,109419;3521,276455;2075,645987;3034,754566;2052,261503;3140,695031;2191,99438;2907,641281
001.006.0003 - Documentação Legal;003.0003 - Alimentação;1154,500188;1530,578826;771,8094713;1224,583277;1350,298043;1516,69182;888,7359225;1209,232819;998,9689857;1632,136407;1097,989341;1719,470045;980,7393718;1610,67042;1000,324579;1141,64899;961,0516791;1598,431391;1144,756448;1487,695066;1088,590285;1741,865508;849,9459289;1196,848983
001.007.0001 - Gerenciamento de Estoques;003.0003 - Alimentação;2257,804763;3539,860789;2832,162079;3107,59535;3025,264115;3459,491635;2617,970432;3387,506831;2812,213351;4243,964985;2684,511212;3437,221511;2843,175088;2869,439567;2990,559237;3554,424414;2907,025201;4294,003288;2947,87146;3292,316822;4117,285841;4256,227765;2676,588127;4770,565767
001.007.0002 - Transporte e Distribuição;003.0003 - Alimentação;2329,514035;3074,625866;2241,005813;3197,396884;2334,187533;3082,115422;2335,211308;2914,401694;2868,334159;3781,153369;2933,561443;3530,607135;3120,557762;3589,669219;2156,890573;3386,95012;2369,23208;3777,50375;3424,044369;3722,061683;2414,497758;4268,010396;2403,857332;3051,045632
001.007.0003 - Aquisição e Compras;003.0003 - Alimentação;1394,146675;1866,714848;1185,558548;1518,233293;1501,150094;1507,636531;1411,690352;1810,434287;1259,403276;1935,152769;1899,441551;1924,957791;1355,088661;2365,547181;1556,944658;1950,48642;1405,013069;1544,488658;1701,655426;1592,21948;2076,426193;1695,970462;1195,318248;1596,15665
001.007.0004 - Planejamento de Suprimentos;003.0003 - Alimentação;355,5299039;349,4393589;336,2433778;326,3965926;324,8793525;513,0248584;420,2636653;392,5355481;317,8125651;487,0092303;369,8593455;496,3555353;310,6370398;483,8666701;434,6830672;445,3267179;312,3393804;357,5451314;385,5605594;504,0007648;433,9374549;358,5417653;328,7948992;461,6563273
001.008.0001 - Suporte Técnico;003.0003 - Alimentação;4395,138201;5838,362403;4415,488377;5352,960518;5216,754449;5869,834083;4559,234203;4878,50285;5696,224578;5779,838696;4675,546384;6130,214851;5334,64235;6343,785345;4733,866237;6186,226721;4416,663479;4544,24181;4235,530818;7439,286746;4891,59484;7173,417596;3607,023706;5871,117309
001.008.0002 - Desenvolvimento de Software;003.0003 - Alimentação;3353,285923;3884,544745;3540,52787;3548,898968;4074,865873;4920,180856;2345,276486;4512,554761;3825,899652;3689,155205;3233,245626;3832,755792;3915,680912;3864,790252;3671,445999;4237,683573;2454,708207;3612,711073;3288,358876;4090,337857;3848,143147;3608,543958;3935,562743;5637,310754
001.008.0003 - Gerenciamento de Redes;003.0003 - Alimentação;2871,224495;1913,608959;2653,286115;1959,739064;2208,650096;3496,029102;2020,060966;2680,624571;3169,922818;2434,142919;1959,421811;2507,852318;1924,727718;3113,822732;2126,405934;2782,518173;1636,311955;2582,796488;2155,093087;3579,401625;1793,949534;3713,227752;2570,511265;2676,995719
001.008.0004 - Segurança da Informação;003.0003 - Alimentação;887,9082483;1126,463023;1245,2652;1124,485839;848,1747442;1170,910845;1055,914722;1052,549581;1195,349289;1294,384867;1076,697602;1439,094027;945,2565085;1245,969596;1470,79668;1325,030209;1374,927009;1345,323982;877,6267362;1709,833863;997,4619385;1315,266666;1176,664634;1485,437719
001.009.0001 - Novos Projetos;003.0003 - Alimentação;2944,262575;3105,470669;3428,249638;2840,682897;2358,567798;3736,483692;2879,091531;3100,52917;2854,6636;3584,289087;3467,69565;4359,950964;2973,633601;2908,923169;3378,122581;2827,331704;2443,913073;3360,418134;2291,19332;3695,589296;2522,218892;5219,50035;2900,840277;3636,608488
001.009.0002 - Gestão de Projetos;003.0003 - Alimentação;2552,545552;3014,861049;2114,095771;2235,07021;1943,396859;2973,380192;2627,485813;3473,434438;2349,95327;2561,466169;2245,985395;2528,118366;1939,140753;3250,859057;2006,911255;2626,733259;1639,883075;2215,534906;2110,215412;2333,820136;2354,416336;3364,40429;2731,639958;3198,705128
001.009.0003 - Desenho Tecnico;003.0003 - Alimentação;1599,961649;1544,604009;1675,431645;1356,570943;1608,064113;2205,668065;1234,669199;2238,880272;1889,161068;1839,589907;1214,577529;1853,826094;1717,479916;1651,235666;1970,555616;1896,175155;1117,507916;1511,913044;1888,949835;1978,596744;1738,609099;1932,57787;1202,68803;1792,516818
001.009.0004 - Gerencia da Engenharia;003.0003 - Alimentação;748,307961;918,5374949;695,1251173;858,5798049;562,3674588;1283,232501;794,5062084;839,8306193;983,7475425;1047,232668;764,0256851;816,9771333;637,6422139;1033,666369;751,822764;751,9637305;674,3312093;978,0246954;1003,157396;1123,47925;839,7051544;949,4795841;646,1655853;669,3271837
001.010.0001 - Equipamentos;003.0003 - Alimentação;8141,978123;9792,73582;8687,220629;9481,179027;7794,823717;11906,2657;8807,644815;11634,28823;9150,589145;13110,00731;8460,332274;11870,8595;10186,93863;10389,89153;7362,297906;11788,30861;6870,392398;8347,028992;11001,98607;9992,606253;9685,315634;10466,03196;8740,175758;12455,66901
001.010.0002 - Utilidades;003.0003 - Alimentação;4055,477689;4772,937561;4224,325367;4403,475307;4201,650391;6161,218;4159,817703;4240,974598;5006,147078;5854,278434;4641,009741;5655,346873;5306,401168;5455,532411;5049,384358;6078,673462;4390,60839;5096,026846;3781,426932;5622,68438;4262,412306;6461,050635;3921,640544;4544,632065
001.010.0003 - Predial;003.0003 - Alimentação;1157,82039;1588,334141;1308,193995;1685,755514;1731,075888;2241,4942;1314,81202;1575,909089;1293,220814;2010,977022;1081,221106;1585,931986;1428,626323;1695,749963;1534,123784;1693,797073;1319,509229;1593,516919;1681,307807;2028,676622;1686,458048;1621,48729;1549,161724;1653,805741
001.001.0001 - Linha de Produção;003.0004 - Cesta Básica;74219,80634;94741,29701;81663,02068;84577,78816;83606,95569;109395,4808;78477,11274;99139,37076;70971,99499;95373,70925;79499,62413;103425,3776;63447,01909;102825,5975;89172,07212;103198,5499;119030,6161;102838,6644;87421,99344;79803,14433;104254,3234;101757,2082;194051,5562;208753,3334
001.001.0002 - Gerência de Produção;003.0004 - Cesta Básica;12657,34444;17888,77213;10637,64772;19599,29321;13184,88327;15341,62235;13745,03202;15936,93518;13618,2885;20665,50064;17125,13888;16640,95462;12282,5757;14697,71672;16404,99871;18330,72242;14464,57098;15246,35799;17923,09327;16723,81085;23625,62269;16111,75627;27588,94901;38823,66771
001.002.0001 - Equipe de Vendas;003.0004 - Cesta Básica;7851,80432;9004,553801;8062,246904;8349,759154;8857,556336;9988,624282;7383,96644;11758,23538;9825,031283;13119,17982;7428,615142;9145,458027;8676,056014;8181,818216;11304,687;8700,891254;10978,58191;10009,66733;10471,64109;10296,23558;13612,71022;12636,02853;12878,88849;23021,66525
001.002.0002 - Marketing Digital;003.0004 - Cesta Básica;3952,017346;4944,363046;4160,296485;3574,341861;3571,413355;4522,721296;3068,862994;3893,593913;3708,120469;3848,658475;3366,541457;4039,597022;3827,083392;4319,491976;4497,455089;3785,423707;3284,649545;4052,09409;4010,769269;5303,908863;4712,739784;3987,203722;6552,178328;6319,373519
001.002.0003 - Pesquisa de Mercado;003.0004 - Cesta Básica;1400,723511;1494,320194;1728,564724;1331,998937;1500,752153;1465,775278;1441,70316;2068,649288;1014,832715;2072,55515;1631,056537;1766,757393;1225,576017;1774,904351;1651,621793;1442,874601;2080,06592;1519,360362;1687,446109;1438,279008;1582,763106;1801,029822;2791,620115;2515,623109
001.002.0004 - Gerência de Vendas;003.0004 - Cesta Básica;691,8934061;663,2490996;727,7849361;781,5009579;656,1719188;911,9573613;701,763237;829,8421817;703,9022421;1021,109852;732,3485831;818,0901347;722,1019041;853,8210064;1145,484849;974,4616941;932,7873001;777,6276152;886,6399965;978,1731048;992,3428742;826,2993374;1882,373413;1381,272146
001.003.0001 - Recrutamento e Seleção;003.0004 - Cesta Básica;1409,882223;1695,546406;1308,988594;1098,248806;1219,688295;1490,599732;871,2796381;1348,752052;1153,453266;1729,657567;922,1761274;1521,705577;1089,287497;1513,736636;1709,590291;1944,53532;1646,445882;2000,896606;1754,476255;1898,380411;1276,152437;1625,825299;2585,323502;3053,623639
001.003.0002 - Treinamento e Desenvolvimento;003.0004 - Cesta Básica;1080,557139;1199,686169;786,2635434;1238,399494;1188,333047;1222,049977;955,515084;1231,149576;1018,617878;1294,01072;809,4592418;1257,447377;876,1835138;1070,69253;998,5251625;1663,461989;1162,932695;1160,908083;1198,026464;1300,672359;1244,764386;1460,440323;1749,335616;2395,854614
001.003.0003 - Remuneração e Benefícios;003.0004 - Cesta Básica;729,4766533;1207,439098;921,6445967;953,4921453;758,089954;1067,048014;757,8804828;1152,102968;886,5565552;894,9756282;678,3434607;977,4903806;701,13371;1091,273529;1047,904283;997,6620488;1145,623959;725,866252;1234,810152;925,8792133;1021,150925;1207,534001;2203,572069;1647,30429
001.003.0004 - Relações Trabalhistas;003.0004 - Cesta Básica;587,528369;733,7915721;854,0392983;646,5694374;660,8091804;688,5272352;549,9590736;769,4287618;755,7969737;750,6071634;739,4825957;591,0419596;650,5981676;868,9598054;793,6321211;823,6612469;676,071148;727,1756423;689,53048;857,9904101;692,7655392;792,5524737;1405,811927;1856,718252
001.003.0005 - Gerência de RH;003.0004 - Cesta Básica;375,0775221;501,0303513;522,0925457;374,6887557;436,1283637;420,5596652;375,1163911;521,8970629;447,8312771;531,5000999;465,0317557;581,899578;527,9715436;384,1958622;504,1136258;530,3979255;522,7433366;556,4236073;561,2357337;511,4671896;517,1237984;602,4930435;964,7267314;1108,410786
001.004.0001 - Contabilidade Geral;003.0004 - Cesta Básica;1180,630887;1272,508796;1423,685351;1141,193434;983,4217361;1220,547039;908,248462;1064,626439;1362,148534;1148,592083;874,4307886;1012,950484;1201,460161;1116,873886;1590,936239;1605,792568;1643,909927;1306,461224;999,3410046;1190,478615;1408,994341;1385,626549;2480,672939;2870,346902
001.004.0002 - Planejamento Financeiro;003.0004 - Cesta Básica;599,9780437;786,9275184;680,101552;691,2665347;758,0529671;800,6530713;610,5929028;750,9137774;784,9974333;876,7422191;726,2292079;816,0010571;553,5082387;1030,634903;806,1858184;873,8360239;811,7260869;1009,076604;832,6816158;868,0527782;685,9163537;970,2360517;1369,424978;1790,121334
001.004.0003 - Tesouraria;003.0004 - Cesta Básica;583,1493661;547,3830294;644,3202833;662,7414856;585,8293223;576,0776496;549,1252019;569,4624622;561,1093987;878,8379499;483,7583809;518,1620656;465,7718004;711,7802836;670,5574683;552,6210944;832,3261118;637,2777675;809,1972183;624,2102247;779,7267102;805,5526308;1403,776094;1382,07964
001.004.0004 - Controladoria;003.0004 - Cesta Básica;327,5185155;449,9226329;417,697843;450,9027269;402,5621872;600,6973146;462,5814253;486,2594285;403,0242094;597,2688011;437,0767976;452,9982672;457,9731379;458,5959211;563,9346785;458,6028056;463,3304384;437,5102354;470,6614436;520,5418289;386,803592;433,5774261;940,3230929;1080,350629
001.005.0001 - Pesquisa e Desenvolvimento;003.0004 - Cesta Básica;1066,374462;1783,450402;1247,352871;1667,320521;1407,321566;1428,460386;1246,541501;1878,699195;1646,110345;1950,170975;1324,055219;1534,196025;1493,691753;1619,016826;1360,631602;2015,09217;1547,923107;1539,583566;1547,756657;1571,578498;1808,404846;1898,656729;2796,494543;2523,934481
001.006.0001 - Testes de Qualidade;003.0004 - Cesta Básica;3549,613308;3737,302637;2399,751013;4365,59107;3859,275144;2798,973152;2556,821037;3506,480123;3077,462069;3202,393564;3608,532498;3489,303847;2847,262581;3514,857244;3044,613572;2711,175747;3785,75924;3574,252009;3863,591164;3728,715862;2968,827215;4614,211612;5077,920013;6809,477095
001.006.0002 - Inspeção de Produtos;003.0004 - Cesta Básica;1038,445916;689,7437205;998,1997704;887,1234654;665,9052796;1048,080597;858,0775308;1242,142776;752,5030108;1070,57674;832,8222052;738,8841016;741,8914441;996,3769081;1282,103589;1095,8188;946,9531096;1125,523275;746,239972;1082,23181;1013,286115;1170,342635;2197,019241;1891,715356
001.006.0003 - Documentação Legal;003.0004 - Cesta Básica;367,3187365;409,0047403;417,6075669;362,7804521;433,0210858;477,9601433;387,1319131;491,7549371;382,8832702;593,875503;376,4644188;524,8748888;478,4292896;441,4488152;633,6291604;471,6160796;701,4871467;468,2090519;433,0936713;460,5524729;560,4843827;635,5838473;755,8079032;900,1735752
001.007.0001 - Gerenciamento de Estoques;003.0004 - Cesta Básica;900,5385526;1412,419302;908,5718072;1559,857741;1479,056941;1000,691787;1345,766478;1466,055534;1408,637444;1230,771058;1107,673471;1285,384108;1155,988304;1486,722345;1481,730602;1262,17794;1195,500226;1093,318058;1525,07911;1286,969664;1225,504573;1324,327013;2033,780649;2100,119247
001.007.0002 - Transporte e Distribuição;003.0004 - Cesta Básica;1106,861978;1063,084812;1251,033335;1050,019598;1261,916988;1013,258387;776,3691052;999,1671793;1121,163363;1141,667748;705,0550918;1164,216443;928,6243504;843,1991838;1228,764509;1090,969657;1366,717437;953,1902202;1204,705154;1055,420162;1212,265478;1201,821556;1668,226441;1862,690035
001.007.0003 - Aquisição e Compras;003.0004 - Cesta Básica;531,3586979;515,4139768;432,1233191;684,4876756;540,835304;698,0663567;505,9238073;745,4096212;515,3499641;738,0069892;467,4215374;707,1884319;629,4703843;799,9741313;574,7535654;648,4842022;884,2348803;783,0873874;566,9198943;730,9570787;649,352978;885,2356167;1082,900922;1327,344042
001.007.0004 - Planejamento de Suprimentos;003.0004 - Cesta Básica;182,2409259;121,7040519;151,4889947;181,6728664;178,8627478;184,2793781;138,4936968;158,0509609;119,3422628;143,3765145;136,6555662;144,2621643;97,59394914;127,9160458;153,9038116;148,7893062;144,9674779;143,703057;167,2550004;173,5421048;193,5994549;134,7454615;282,9089093;308,2418779
001.008.0001 - Suporte Técnico;003.0004 - Cesta Básica;2045,53081;1774,93379;1484,596647;2165,103246;1361,041618;2488,009682;1341,468955;2294,971146;1799,304373;1978,181652;1299,395917;2041,016689;1608,51033;1961,80377;2257,592728;1991,972231;2435,627385;2459,381731;1914,493241;1867,515649;2512,319942;2256,31678;3095,584314;3981,410524
001.008.0002 - Desenvolvimento de Software;003.0004 - Cesta Básica;1424,164409;1207,866054;1063,31269;1500,709144;1269,456111;1458,727116;1236,882008;1431,207868;1165,404365;1452,367532;1449,745837;1777,885587;1486,938673;1773,424075;1602,575641;1197,302825;1790,661513;1572,248782;1333,691313;1814,365739;1267,019146;1159,140885;3021,005189;2312,161127
001.008.0003 - Gerenciamento de Redes;003.0004 - Cesta Básica;637,2142741;1073,361874;961,2144534;766,1792382;799,9254421;953,5332159;710,3584409;823,6336822;839,2879194;1391,894999;1044,697553;1213,0756;688,3768653;1107,649571;1168,026304;1075,697494;1322,352154;1066,599656;992,9980353;994,1397526;1082,118632;1104,196343;1925,874013;1527,364754
001.008.0004 - Segurança da Informação;003.0004 - Cesta Básica;440,5309379;494,6600225;412,4218388;471,5845438;407,0119699;495,1587048;436,6466546;471,2235908;456,3288076;510,5033072;467,163033;442,8133208;420,790423;625,593801;545,8195249;523,2763255;620,2835766;569,1192312;422,3262793;461,1975006;579,687331;406,4553108;805,10253;1036,037116
001.009.0001 - Novos Projetos;003.0004 - Cesta Básica;1000,999165;1377,448191;1319,96967;1050,790041;1084,779264;1015,999588;1154,958628;1150,790956;1039,36876;1479,375295;1329,685888;1027,754854;1219,373736;1230,979628;1221,751619;1195,069101;1462,09544;1073,465075;1448,981079;1314,5006;1284,773289;1049,773784;2363,790858;2242,811217
001.009.0002 - Gestão de Projetos;003.0004 - Cesta Básica;1032,91256;1198,179081;945,475677;738,8784109;607,4572929;1037,138777;1035,151351;781,9538646;1051,538199;918,1378445;832,0268781;936,2415176;921,5653815;973,8166317;1192,757332;1340,388333;758,1233795;1072,160489;991,1330293;803,7114243;987,2942657;1024,436679;1518,640192;1658,982403
001.009.0003 - Desenho Tecnico;003.0004 - Cesta Básica;530,2785454;726,104037;483,6438706;745,6818978;609,9163069;625,1736119;442,2488785;800,9032681;594,8728025;840,8824731;571,3198611;569,1310706;519,8134528;749,1322342;591,8865843;743,0446287;851,2102413;701,5711684;649,5058025;588,5074398;600,3236965;715,88656;1028,446043;958,2212349
001.009.0004 - Gerencia da Engenharia;003.0004 - Cesta Básica;354,4775275;290,8332558;294,3055034;303,3965965;285,1860728;292,9050797;284,9477818;388,6293183;210,7538874;309,7291248;322,4892997;373,8655218;252,9809996;423,3666622;379,0982754;324,0137804;350,8360166;284,6053813;380,6845505;391,9456203;369,7352578;345,3261249;540,1882579;754,8440344
