Referência:;2020;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;janeiro;;fevereiro;;março;;abril;;maio;;junho;;julho;;agosto;;setembro;;outubro;;novembro;;dezembro;
001.004.0002 - Planejamento Financeiro;003.0002 - Plano de Saúde;1131,988528;574,3209653;961,159783;1169,506869;728,5139541;1098,272541;937,079714;722,0027715;918,457097;1387,013794;1148,377515;1000,251766;753,6612312;717,7685306;844,5501935;1024,261454;1007,957685;738,299534;1151,930686;1141,974947;1286,776814;657,8827033;941,5325625;1056,234976
001.004.0003 - Tesouraria;003.0002 - Plano de Saúde;625,7970784;757,8152575;551,2656753;867,780358;549,7134513;673,805718;714,6206445;950,1354094;569,4181371;528,245861;502,8095605;896,8501034;732,4526241;578,4420911;687,6117499;896,6706866;770,9797646;501,8683518;738,1780609;625,6242572;1143,582849;576,3541757;702,5554711;798,9589932
001.004.0004 - Controladoria;003.0002 - Plano de Saúde;442,9715147;581,6471595;591,3648843;585,9108052;484,6007965;540,6828743;611,1729889;467,5945142;491,5091633;426,2068976;427,0833102;443,437401;417,2421072;348,118458;391,5037425;511,039003;673,4196227;457,8977487;536,0735885;433,8963247;651,3372366;464,0267342;531,9378392;431,4887362
001.005.0001 - Pesquisa e Desenvolvimento;003.0002 - Plano de Saúde;1570,295205;2011,376332;1734,754412;2386,273876;1502,564944;2750,244213;1185,483464;1634,144074;1632,915538;1600,338354;1855,675931;1638,908478;1720,088152;1496,52998;1655,639112;1961,984607;2403,860439;1625,120394;1660,57728;1808,816626;1207,802906;1087,637822;2518,747387;3033,650898
001.006.0001 - Testes de Qualidade;003.0002 - Plano de Saúde;4945,798552;4649,782268;2439,016143;5494,613683;2610,426144;3489,18493;2727,446412;4612,458755;3203,300598;2740,567654;3096,748744;3251,521225;2962,096076;3882,762433;4304,905355;4980,723183;3654,204697;3977,426631;4447,875547;3644,31124;3662,347856;2525,481545;3076,38192;4308,332405
001.006.0002 - Inspeção de Produtos;003.0002 - Plano de Saúde;1192,702065;847,9508288;1025,76366;770,9134339;1182,972051;990,9800075;864,5705656;969,9573177;839,4057169;819,9811564;1027,181931;1138,641779;755,2632483;868,916165;1108,467231;1363,354131;926,8406988;961,2797074;882,2554557;685,851735;882,5101658;1025,609868;1088,479877;1147,382051
001.006.0003 - Documentação Legal;003.0002 - Plano de Saúde;562,2341891;479,844755;506,840599;460,763993;557,0627739;509,8063454;543,7057711;552,8435531;521,2908727;490,3862705;390,0632493;514,9589133;543,5457313;644,8638046;659,4670731;456,5998824;736,5668091;502,5447466;405,90149;418,5339314;465,9667468;443,0318695;584,2997972;649,2078379
001.007.0001 - Gerenciamento de Estoques;003.0002 - Plano de Saúde;1280,708399;1146,245978;1152,504225;1630,323531;1145,527941;1260,006726;1267,050137;1648,963511;1953,323536;1683,118467;1645,803043;1409,002903;1053,053966;1444,024414;1933,851603;1436,759464;1211,421661;1319,442102;1154,719972;1098,095004;1457,185311;1714,877378;1415,188462;1987,921395
001.007.0002 - Transporte e Distribuição;003.0002 - Plano de Saúde;1335,721109;1353,450199;1474,505388;1296,548574;1323,957693;921,8323513;794,0380535;1067,302805;1429,452129;1424,862552;1656,297418;881,1317653;965,8076073;1396,867351;1631,367038;1517,522796;873,4367231;1174,398982;1661,796348;994,4633685;1896,986307;1340,16428;1436,592945;1523,785309
001.007.0003 - Aquisição e Compras;003.0002 - Plano de Saúde;565,3477368;762,4163509;1001,652352;661,7081576;566,6685447;670,5378121;474,0573564;967,3092368;635,1184613;989,89214;758,0873329;748,4060146;640,3261964;498,0728176;500,3973005;653,945199;773,3848631;848,3188193;765,399845;595,3077339;483,904213;783,7061906;840,0298699;767,2970488
001.007.0004 - Planejamento de Suprimentos;003.0002 - Plano de Saúde;191,8602885;159,7236852;193,6907883;172,3609275;235,3783215;234,5249684;192,0455953;152,3055796;233,2402061;238,2788607;147,9225685;148,5598965;164,8897804;174,9679162;129,5068644;191,6825866;187,4109757;154,1889975;144,4737896;121,9363384;154,9975024;165,9429143;170,7003062;221,3496565
001.008.0001 - Suporte Técnico;003.0002 - Plano de Saúde;1407,226625;1657,151974;1586,385965;1713,813213;1913,711806;1835,49156;2104,751276;1994,080828;2225,423222;2119,957693;1967,55529;1338,126822;1974,961776;1639,523929;2226,300124;2446,181084;2019,053281;1601,698095;2532,531236;1854,156339;2962,699264;1827,546551;2635,907346;3456,485896
001.008.0002 - Desenvolvimento de Software;003.0002 - Plano de Saúde;1724,770351;1768,730222;1265,156753;1445,916855;1207,931211;1334,372894;1822,383516;1506,264428;2207,528765;1850,695308;1621,829098;1764,453058;1164,993164;1361,685803;1285,88696;1439,530297;2160,164322;1704,672024;1118,1751;1055,917393;1913,037353;1663,602488;2351,502598;1536,878707
001.008.0003 - Gerenciamento de Redes;003.0002 - Plano de Saúde;953,111694;1423,604273;994,6467475;1073,574697;990,3694709;1153,557604;823,3113364;720,4955677;1133,01065;1442,688756;1017,543326;1304,462653;700,2050428;1338,703629;1000,016291;1131,014956;1312,883469;709,5604031;755,0944937;947,5919101;992,3996601;984,965954;1165,984168;1296,264691
001.008.0004 - Segurança da Informação;003.0002 - Plano de Saúde;511,7098637;523,6901456;526,5767506;682,2212036;544,3206196;634,3407556;613,1267596;527,4975315;393,4516558;365,1725943;574,6511437;482,8076038;463,2480554;753,0134371;599,9383464;702,9593975;559,0764547;487,3790467;383,0541022;464,6560702;556,9795067;420,0433425;550,7516187;531,7120672
001.009.0001 - Novos Projetos;003.0002 - Plano de Saúde;1072,892598;1175,306623;1422,179825;1637,445604;1247,876668;1241,040126;984,8313718;1525,885894;1645,78273;1521,114671;1602,356956;1531,27044;1291,723441;893,505023;1259,44757;1211,166816;1212,607495;1177,169236;1205,272393;1196,16411;1403,083127;1516,871287;1912,769932;2062,915086
001.009.0002 - Gestão de Projetos;003.0002 - Plano de Saúde;1099,942268;854,0163259;1057,872476;1293,428528;1085,269279;1082,550891;952,6235352;850,2248507;1059,566016;816,010918;888,3760967;869,4322013;897,3338718;1059,151446;853,9474301;961,1354481;1229,871597;1036,420071;1117,292276;861,4522256;820,4470971;1037,481826;904,26451;1318,144547
001.009.0003 - Desenho Tecnico;003.0002 - Plano de Saúde;730,1553517;996,480213;521,9901613;578,3732971;707,5860331;820,6201778;783,1723844;482,8250045;753,1182841;1063,997914;460,8069911;624,5489504;752,447132;730,9374129;666,4573202;897,4052067;760,8456464;813,8872109;681,9403136;746,5577533;554,1021294;657,7178631;1154,129838;986,0744023
001.009.0004 - Gerencia da Engenharia;003.0002 - Plano de Saúde;328,7241752;328,9841699;386,3532192;282,045149;287,3131919;439,355581;427,0305209;358,3173779;377,3371706;255,4197795;473,1943722;347,7878664;391,5954125;294,6475607;362,3081989;356,8990366;276,7694508;304,8853418;401,1416617;338,6714103;292,0031591;340,3831636;394,7456294;362,4086531
001.010.0001 - Equipamentos;003.0002 - Plano de Saúde;4460,068712;4433,511231;3016,239034;5646,516211;3115,756843;2879,761958;4446,165202;3906,639917;5544,874245;3879,180422;4271,755315;4302,229118;3636,39623;5500,018963;3951,014435;4952,061902;4726,899169;3782,626361;4008,426551;3801,747026;4738,542412;3254,326745;5068,030276;3579,312862
001.010.0002 - Utilidades;003.0002 - Plano de Saúde;1810,952826;1748,860338;1966,545943;2401,404838;1908,018345;2411,967705;1711,648695;1906,780164;2655,776284;1780,479529;2175,903593;1608,696642;1696,497291;2271,550442;3149,161606;2476,147194;1743,353739;1868,398062;1895,793888;1389,008027;1948,78488;1707,611001;2085,37225;2592,294647
001.010.0003 - Predial;003.0002 - Plano de Saúde;632,3608496;950,6691263;613,1898;796,8598328;489,9381872;616,696603;759,870349;890,0241752;958,9271892;592,3872315;664,7743714;518,0685656;500,2469231;599,7551696;881,1005562;601,9588836;867,8766143;748,1554963;617,3149873;860,3198951;669,5851391;657,1373751;816,1259109;1112,99167
001.001.0001 - Linha de Produção;003.0003 - Alimentação;206777,1999;259744,8638;218207,3058;144915,6496;215894,7585;222571,1429;184444,369;207679,282;228777,1874;226290,6429;219514,9662;336037,6532;182991,5573;233976,3631;173462,7542;304481,9585;165963,7321;207965,495;187196,3143;307278,1287;221785,0434;338666,6292;303918,8263;263086,496
001.001.0002 - Gerência de Produção;003.0003 - Alimentação;42297,06632;49210,6625;39952,18927;34799,38012;44355,93026;37140,98814;31629,31736;47738,26811;59293,25992;41091,9782;26078,92144;48539,59259;34338,58497;41034,07095;41209,99353;39770,95916;36039,55615;44759,77832;34689,52047;37261,49589;27899,33888;38271,6494;27259,52803;35490,34577
001.002.0001 - Equipe de Vendas;003.0003 - Alimentação;23329,12118;25978,09619;23524,57353;26028,49135;24958,70402;17889,05828;15278,00922;21438,88671;21475,93969;20974,87604;15036,30132;27454,46193;21572,92674;31703,00993;23458,53937;18439,37449;19935,44662;27083,6643;26286,89125;23864,60876;18737,4999;18748,7524;21774,83064;23026,0557
001.002.0002 - Marketing Digital;003.0003 - Alimentação;9100,646071;9512,19537;5853,399999;7040,873884;8638,339918;10338,36864;6181,821327;12990,52384;9765,186612;13822,35911;8827,25744;9672,429413;9651,120118;9606,009559;5781,996591;8057,890348;6715,569436;7434,01094;7399,481572;14044,81225;9546,538737;15069,18334;8566,006578;9225,463125
001.002.0003 - Pesquisa de Mercado;003.0003 - Alimentação;3124,601404;5461,392358;3098,030603;3484,101249;2412,752974;3218,088424;2113,387012;3807,75771;3405,370984;2980,627871;3051,309948;3827,917626;3383,100338;4947,511739;3792,185799;3945,536125;4692,572824;3458,441492;2856,458218;4391,875052;5011,668624;6197,827006;4019,370099;5465,751387
001.002.0004 - Gerência de Vendas;003.0003 - Alimentação;2034,681086;1378,405822;1513,534956;1338,397135;1694,142741;2360,053909;1646,704387;1930,878756;2113,084374;2069,514754;2068,613564;1770,084641;1488,521189;1862,655415;1808,597711;2712,888015;1830,578178;1837,596459;1949,815774;1997,577322;1161,453969;2140,480042;2210,633407;1837,364214
001.003.0001 - Recrutamento e Seleção;003.0003 - Alimentação;3398,804291;2509,169199;4395,222619;3904,040218;4195,401612;3903,842355;2287,585512;3837,745087;2572,748322;3027,663211;4760,783313;5080,161734;3499,863588;2970,646216;2925,331215;2786,936734;2982,547956;4919,323256;2988,057279;5377,733696;4599,555718;3432,568268;3752,532782;3742,084351
001.003.0002 - Treinamento e Desenvolvimento;003.0003 - Alimentação;1816,118268;3091,014782;2682,597495;2611,771215;2096,671298;4380,893201;2231,686739;3732,694522;3299,897748;2480,032956;2262,687755;2913,237961;3235,98616;4223,270167;2556,693536;2479,194559;2879,584036;2969,716161;3470,173539;3218,175137;2278,779766;4743,30979;2980,525738;2927,896803
001.003.0003 - Remuneração e Benefícios;003.0003 - Alimentação;1932,084655;2188,267626;1995,60326;1778,820233;1735,978398;2054,674215;1625,434799;2646,032504;2758,468795;2453,954957;2299,31658;3139,332743;1808,501214;2275,544573;1661,168461;3372,106064;1718,77143;2897,602468;2255,566914;3605,023253;2411,627328;2367,568539;1408,726931;2813,393951
001.003.0004 - Relações Trabalhistas;003.0003 - Alimentação;1673,784211;1470,642474;2098,405589;1538,36512;1491,321068;2523,144412;1352,31258;1536,901173;1356,129502;2417,214612;1816,094339;2200,248127;1191,922282;1381,641885;1720,307978;1949,149484;2116,276894;1416,330266;1835,697055;1838,996594;1476,110287;2224,821146;1030,389202;1727,578486
001.003.0005 - Gerência de RH;003.0003 - Alimentação;727,6474089;1527,092394;773,5182123;1007,064078;917,4108277;1174,338138;985,15275;1011,611529;765,2712987;1609,050646;1265,362472;1244,324285;1258,43014;1056,043928;1194,400973;1263,040015;1070,63002;1517,279067;842,2867604;976,9747314;927,5419115;1227,67958;1439,496285;1601,465791
001.004.0001 - Contabilidade Geral;003.0003 - Alimentação;2564,486158;4065,200814;1771,115245;2558,802875;3305,621399;3846,271238;2241,44412;4240,708688;3612,687845;4637,444222;3032,017099;3342,009163;3542,471183;4632,855297;2049,875111;3328,370005;2136,576004;3133,567979;2693,055217;4021,683933;2615,633488;3678,311643;3521,20258;2316,620414
001.004.0002 - Planejamento Financeiro;003.0003 - Alimentação;1324,475916;2262,307747;1492,097067;1797,753277;2574,266232;2664,111977;1753,855649;1821,217546;1781,488955;2206,565344;1298,172529;1931,539181;2058,042533;2547,318781;2071,108216;1811,001512;1332,839082;2190,231815;2286,503545;2758,070616;1581,138496;3131,446926;1787,80357;2267,863084
001.004.0003 - Tesouraria;003.0003 - Alimentação;1300,274124;1920,052413;1379,983658;1335,190546;1141,042692;2010,602903;1324,192549;1750,218513;1479,341836;2030,477666;1102,227757;1920,433593;1255,658032;1499,062276;1764,06998;1811,200076;1331,935776;1884,571528;1968,108471;1668,396044;1647,16189;2365,660012;1102,41368;1764,503505
001.004.0004 - Controladoria;003.0003 - Alimentação;812,9432529;1181,973301;970,5817406;1174,147644;1324,208708;1090,74355;887,5168171;1652,114728;1348,063263;1422,952734;724,6382362;1347,243686;1137,238301;1568,751701;665,9423243;1339,335379;1279,122688;1390,863266;1011,425931;917,1983156;1028,656934;981,6217043;1041,871962;2005,316645
001.005.0001 - Pesquisa e Desenvolvimento;003.0003 - Alimentação;3536,289031;4952,137337;4640,879982;2660,213407;3339,262054;5126,381103;3506,279727;4933,629388;3419,916786;4231,677626;3462,09213;4209,036918;2625,356671;5619,223842;3734,859827;3108,260446;3352,166229;4070,598611;3160,865045;3948,83593;3993,859868;3100,648728;4955,535638;3447,830028
001.006.0001 - Testes de Qualidade;003.0003 - Alimentação;9184,815504;6868,231684;7858,966349;6917,95196;7464,892457;7159,792269;6523,800517;8716,601219;9340,521065;9434,583029;5262,136999;11305,39068;7498,557426;8284,587507;5776,74184;6045,027587;5803,413349;10433,52289;6862,572605;8584,416037;9021,206142;7806,840779;7296,314072;6505,358527
001.006.0002 - Inspeção de Produtos;003.0003 - Alimentação;2188,672636;2137,79893;2129,058142;1830,016248;1454,015133;2139,89403;1546,541217;1606,088486;1821,431377;2475,133076;2559,954642;3037,995274;2960,061316;2740,806076;2292,070016;2510,978223;1926,647593;3603,635163;1969,889653;3103,679795;2001,253119;2979,941899;2280,709612;2674,318898
001.006.0003 - Documentação Legal;003.0003 - Alimentação;1152,523766;1454,027869;623,902742;1235,553965;1290,807844;1586,757495;734,5542928;1174,663012;922,3437414;1572,030906;944,4275003;1707,632154;830,9788554;1554,26764;855,3215739;1101,026733;921,9423947;1502,515724;1200,842421;1508,126939;980,9597522;1661,816903;696,4916286;1012,452018
001.007.0001 - Gerenciamento de Estoques;003.0003 - Alimentação;1955,72765;3505,655329;2791,681155;2891,37059;3030,718044;3006,18725;2095,473265;3087,329536;2744,364146;3769,303281;2396,416797;3116,827826;2351,55097;2319,399713;2924,404978;3176,446031;2938,405525;4314,70591;2621,409459;3047,123629;4311,127395;3783,350101;2616,085508;4677,772288
001.007.0002 - Transporte e Distribuição;003.0003 - Alimentação;2257,843125;2688,001289;2065,096038;3077,523024;2226,102929;2932,775396;2270,222998;2439,845698;2601,193473;3945,840247;2934,743362;3167,346391;3153,938827;3396,154957;1889,277961;3323,944516;2289,015295;3755,565651;3560,909186;3470,541727;2297,104848;4331,110088;2482,911707;2908,761221
001.007.0003 - Aquisição e Compras;003.0003 - Alimentação;1234,326744;1597,374395;985,2716121;1307,908812;1216,805947;1265,776718;1314,289063;1477,926867;1100,05036;1588,779249;1967,743947;1594,391925;1228,936935;2429,75088;1319,677858;1723,802334;1261,744095;1365,718121;1655,65871;1329,238148;2143,107105;1610,632484;1064,534086;1461,600626
001.007.0004 - Planejamento de Suprimentos;003.0003 - Alimentação;331,3971804;304,2049466;310,7911625;331,4296157;291,7102252;525,8001146;397,6887967;333,1477298;271,8764677;493,8841605;324,9000937;456,5936793;255,942312;482,6862271;404,897289;373,8564372;285,8194321;290,7733902;383,4724888;474,8598339;451,4546027;287,3959255;317,1010375;461,6226571
001.008.0001 - Suporte Técnico;003.0003 - Alimentação;3661,432105;5995,53508;4174,275391;5191,361371;4804,985863;5721,731676;4500,865355;4444,006897;5865,737904;5460,011663;4136,655286;5564,642629;4994,876543;6208,881807;4517,60506;5715,245929;4497,458405;4325,305625;3410,003462;7714,050172;4557,665839;7366,3482;2902,038026;5160,738651
001.008.0002 - Desenvolvimento de Software;003.0003 - Alimentação;2961,065153;3650,910538;3385,751218;3294,519342;3807,505591;4482,855106;1926,773507;4183,527028;3925,254124;3717,31371;2765,319951;3908,582631;3658,963443;3139,676689;3194,523548;3633,074862;2139,215467;3737,616279;2664,602686;4224,325552;3402,839723;3361,954523;3921,297381;5907,070717
001.008.0003 - Gerenciamento de Redes;003.0003 - Alimentação;2884,056081;1590,325433;2559,582612;1911,134266;1777,020766;3403,863736;1994,499526;2413,519708;3312,087793;1988,752903;1658,251809;2363,358829;1855,953903;2881,651264;1783,943958;2271,213366;1358,649029;2373,211937;1757,129155;3593,629581;1582,587474;3875,238642;2368,518876;2201,217615
001.008.0004 - Segurança da Informação;003.0003 - Alimentação;759,5998203;971,0792313;1230,692946;1039,123977;690,9737372;1016,973043;1031,125405;950,3578195;1083,150711;1089,230249;876,9916522;1429,295231;811,8093717;1160,407996;1529,680008;1062,8784;1405,415418;1117,565062;760,7722886;1704,613712;893,2114041;1063,522933;1148,471371;1306,579435
001.009.0001 - Novos Projetos;003.0003 - Alimentação;2776,990757;3062,280488;3309,481534;2486,458962;1949,883473;3900,35211;2304,204426;2903,867119;2728,11718;3259,451543;3163,593321;4510,047192;2940,852605;2590,156478;3194,276405;2422,203539;2202,059156;2731,514817;1909,377757;2993,805239;2117,03627;5341,057206;2651,097256;3228,24402
001.009.0002 - Gestão de Projetos;003.0003 - Alimentação;2392,664562;2994,934675;1890,425605;2014,8989;1665,626464;2644,722444;2555,594025;3505,797631;1891,023529;2511,910006;1803,360584;2310,411039;1593,846687;3259,139151;1706,367501;2291,255895;1420,025821;1868,453278;1761,509953;1872,013345;2253,886585;3296,919912;2723,732871;3316,289392
001.009.0003 - Desenho Tecnico;003.0003 - Alimentação;1486,779388;1457,396349;1722,192962;1099,43228;1322,533394;2177,607712;1172,26988;2318,419326;1806,90655;1705,777017;1014,509713;1920,335707;1630,004289;1368,8059;2055,001343;1812,703981;951,1732857;1470,067239;1944,326883;1730,647184;1632,883674;1633,138555;1109,221796;1665,379474
001.009.0004 - Gerencia da Engenharia;003.0003 - Alimentação;607,7655661;818,2790177;598,4925296;876,7981557;455,8201821;1342,611092;731,1520417;778,1846827;1021,521926;923,4870322;629,493101;821,0848163;554,6897584;1043,668596;640,2127881;625,4487507;662,4360175;854,5502751;1042,747947;1079,214085;848,1850891;898,7523111;545,2135173;539,5171778
001.010.0001 - Equipamentos;003.0003 - Alimentação;7418,834055;8405,072513;8879,087271;8768,81015;6897,229018;11173,34736;7778,517165;9756,672741;7869,195998;12103,86151;7677,916411;10533,55;9724,142847;8815,463458;6247,701113;10384,74707;5711,983778;7058,520679;10420,48232;8716,6035;8564,726559;10399,13427;8599,638218;11211,4892
001.010.0002 - Utilidades;003.0003 - Alimentação;3848,497232;4806,529895;3821,493999;4237,973785;3424,889323;5577,389783;3853,126603;3769,009803;4537,161127;5477,459875;4731,770373;4667,605782;5191,639167;5186,111377;4832,364962;5727,241328;3793,875862;4254,280512;3132,661411;4740,378491;4145,52062;6772,086905;3394,71136;4208,70662
001.010.0003 - Predial;003.0003 - Alimentação;955,8411204;1375,2305;1372,115877;1615,45071;1616,389088;2309,734538;1053,25631;1288,765331;1164,378462;1946,481092;868,3025064;1307,320609;1254,470405;1594,808848;1397,072209;1717,285409;1135,231535;1343,820244;1555,53498;1870,431365;1611,246869;1402,744983;1466,914858;1502,828884
001.001.0001 - Linha de Produção;003.0004 - Cesta Básica;65730,14232;92940,7174;71581,20052;77105,04721;72853,1831;106290,9862;72283,82687;87059,05602;62678,73306;88404,24528;75432,33525;92433,88485;58401,19415;90192,66143;73890,31709;95565,18284;114730,5755;87816,13336;73563,97665;69388,4405;96907,56877;93351,10178;186034,944;209147,2487
001.001.0002 - Gerência de Produção;003.0004 - Cesta Básica;10522,54435;15699,6194;8567,130963;20488,49809;11764,31376;13394,90601;12219,18203;14085,01404;13905,11342;20778,41487;17682,52779;14229,88408;11538,67133;12419,1905;16890,83148;16931,25842;11949,77403;14934,52698;17522,94424;15141,72601;23868,20077;16065,20741;27652,19266;36089,09216
001.002.0001 - Equipe de Vendas;003.0004 - Cesta Básica;6326,133822;7687,952375;7165,610395;6829,005485;7806,915929;9459,720212;6415,265949;11672,47092;10299,96156;13584,83089;7063,56621;7916,170012;7642,700214;7436,512762;9942,076478;7805,335349;11229,58419;10395,74266;9552,235283;9666,399541;13929,60992;12620,25677;10807,31953;24069,56191
001.002.0002 - Marketing Digital;003.0004 - Cesta Básica;3973,106634;5111,191334;4163,535489;3012,399994;3083,575294;4730,673841;2759,1428;3730,47993;3816,307913;3788,8704;3507,638645;3486,11801;3793,130697;4101,698437;4577,126989;3847,013451;2776,492581;3266,51544;3415,503512;5263,143472;4320,49945;3345,8614;5500,199971;5384,305919
001.002.0003 - Pesquisa de Mercado;003.0004 - Cesta Básica;1315,225002;1330,453262;1694,427215;1226,061384;1346,463859;1413,522175;1450,975575;2107,982501;812,3021776;2141,201056;1539,364677;1645,960118;997,6796043;1704,026795;1327,210008;1395,825114;1974,054864;1568,308428;1720,102193;1342,919421;1522,510667;1883,172664;2705,604789;2116,770178
001.002.0004 - Gerência de Vendas;003.0004 - Cesta Básica;645,1269934;622,4785522;608,0553251;632,9147509;651,290425;925,5647752;699,593205;740,1526726;606,0304391;1033,170493;690,9923564;661,1721102;668,4157927;798,4254167;1190,480353;1003,790308;900,8377393;726,4156501;764,6291128;894,8121416;916,834452;761,1457754;1901,846205;1246,993641
001.003.0001 - Recrutamento e Seleção;003.0004 - Cesta Básica;1361,177187;1681,411636;1240,804058;988,1133486;1034,64216;1515,767344;707,2842707;1249,438238;960,2910474;1487,978801;752,0816544;1238,785743;1041,717296;1254,584708;1493,70309;1963,942416;1691,45969;2071,456704;1589,685196;1955,934363;1035,706136;1656,685449;2470,284291;2561,011518
001.003.0002 - Treinamento e Desenvolvimento;003.0004 - Cesta Básica;966,2154449;1172,779642;635,2346483;1186,242261;1108,826917;1184,688239;836,4335814;1028,721998;859,167631;1110,585943;656,9849838;1146,866884;705,4746829;875,5823762;868,2327997;1712,466295;1089,837826;987,8453829;1241,82788;1043,117354;1127,216786;1517,75501;1472,313949;2373,274071
001.003.0003 - Remuneração e Benefícios;003.0004 - Cesta Básica;608,949017;1197,933621;802,9158476;858,8041707;786,3989853;1031,080681;621,4650159;1106,27443;846,1797533;805,2006264;571,7709817;834,8732987;595,3019924;1061,293927;920,0004919;1023,55933;1032,542349;605,708753;1270,979613;865,8327199;851,5714264;1167,893477;2241,578547;1602,463342
001.003.0004 - Relações Trabalhistas;003.0004 - Cesta Básica;532,9302542;706,2659155;864,9871601;523,6450647;576,1713899;684,6365801;469,6870605;805,3058825;748,5246029;657,9061782;712,6179491;499,5003975;604,389262;829,743133;785,1753268;861,7565571;593,0303308;638,2354042;588,5330167;803,8300325;566,3489406;761,288842;1169,080483;1898,192698
001.003.0005 - Gerência de RH;003.0004 - Cesta Básica;378,4755523;405,5565817;538,1438566;325,5836355;370,84079;422,6193687;310,6094805;484,4575073;393,9515455;464,7631801;475,3891708;542,0575966;550,1795107;338,6012904;480,0894468;455,9734824;531,3769488;510,4313354;567,2144867;472,3447376;434,231331;560,294299;841,567276;1090,999441
001.004.0001 - Contabilidade Geral;003.0004 - Cesta Básica;1030,533489;1018,113285;1464,064358;1066,184018;857,9448313;1063,921694;846,7095731;858,1515877;1412,405327;931,006241;747,0875875;853,1447699;1240,669467;980,6660978;1592,764577;1583,207327;1723,220054;1197,312587;846,5921617;1204,756439;1220,747509;1443,037155;2343,192205;2560,793249
001.004.0002 - Planejamento Financeiro;003.0004 - Cesta Básica;568,6068945;713,7644731;583,7990143;624,786776;698,9531119;723,5846405;591,0050139;607,7642341;725,0596787;808,605877;716,8511035;856,1553819;512,1126124;1004,813363;732,3960444;710,0911309;806,3875171;1026,188554;788,2031595;697,2283788;618,7286221;992,658592;1328,387702;1647,042033
001.004.0003 - Tesouraria;003.0004 - Cesta Básica;582,4196468;516,8141659;620,2450623;592,5081299;552,2859222;483,51515;475,4177898;462,2838471;525,8263032;903,7104571;445,99438;431,8117762;434,3297565;716,1067057;542,5543201;493,0895373;832,5923088;548,0297857;811,440639;632,0168768;671,4603154;742,2873691;1335,221954;1221,460354
001.004.0004 - Controladoria;003.0004 - Cesta Básica;286,9212487;449,6953807;422,5719047;437,2140319;389,7458262;626,0297087;416,8093323;462,5356647;348,0735312;569,501462;385,2389179;409,4240539;437,7504958;414,9767538;566,0976212;435,1136488;390,8726834;353,0798998;432,5844959;460,830619;323,4263268;418,6566253;882,8920099;1045,306145
001.005.0001 - Pesquisa e Desenvolvimento;003.0004 - Cesta Básica;861,004515;1716,353781;1028,666662;1658,844353;1288,232226;1359,852235;1238,248542;1698,66863;1607,498157;1757,097305;1154,364764;1254,755097;1480,785985;1382,643465;1174,545334;1964,696994;1299,497757;1470,922185;1600,244937;1431,354229;1486,080453;1932,330265;2363,910033;2257,167299
001.006.0001 - Testes de Qualidade;003.0004 - Cesta Básica;3490,401108;3770,935239;2106,073378;4538,121399;3955,61675;2604,047448;2315,657899;3119,283072;3079,335277;2720,569971;3659,895834;2813,894084;2333,237648;3104,481351;2690,659511;2375,741824;3707,155149;2904,508524;3902,479859;3402,231717;2648,99904;4833,600951;4153,475071;6941,089748
001.006.0002 - Inspeção de Produtos;003.0004 - Cesta Básica;1067,439342;570,7404386;955,6903718;869,4559386;535,4204245;938,6250866;886,4213725;1288,374523;726,1336205;945,9365451;839,2232332;591,7512634;671,3376855;897,6517623;1342,669194;947,9599934;802,7718072;1137,563997;622,5813293;974,3082502;928,839752;1218,704407;2261,899507;1875,471405
001.006.0003 - Documentação Legal;003.0004 - Cesta Básica;350,3311978;329,0677426;371,5060391;308,522801;370,5823566;494,7607878;346,635022;513,5443907;344,284067;582,1761164;327,4239542;489,1403872;478,6887199;373,4994183;614,0900181;491,4854193;734,629489;378,062803;431,1560502;464,1325609;563,4241037;626,1304239;671,3901397;844,4273296
001.007.0001 - Gerenciamento de Estoques;003.0004 - Cesta Básica;778,9471663;1425,447681;820,3590774;1562,409651;1546,177641;862,711764;1321,614331;1267,085327;1440,729745;1162,653043;902,4873064;1230,001865;1100,132512;1414,131008;1399,270626;1032,143697;1021,470283;992,5224189;1402,80595;1070,598562;1068,423438;1385,494476;1677,956613;1709,403697
001.007.0002 - Transporte e Distribuição;003.0004 - Cesta Básica;1122,378466;1048,317643;1237,426296;894,1432007;1272,48169;999,9537947;712,8315663;847,8501321;1115,614327;1023,916893;603,9836247;1059,626407;957,6802533;681,8036666;1284,519044;881,4577668;1317,531107;779,1006499;1178,263683;876,5092007;1104,836777;1000,523027;1538,008068;1747,978098
001.007.0003 - Aquisição e Compras;003.0004 - Cesta Básica;468,4153988;422,0040787;352,6678305;618,6515496;511,1809057;662,9886236;443,7952298;781,0231698;534,8509455;754,4106544;409,2666223;665,0029628;648,2550998;771,6387662;528,5466574;535,7365477;909,0152924;799,1579434;494,8927006;729,6863702;630,1510745;888,9971492;890,6635939;1256,591782
001.007.0004 - Planejamento de Suprimentos;003.0004 - Cesta Básica;186,8348058;98,24805157;149,1060719;190,1101917;187,6576873;164,2350883;110,9020183;142,8414127;117,7461615;117,7569164;140,9521004;129,4976794;81,29548402;105,8308957;132,1637275;129,5544104;132,4399399;118,3278053;151,4494892;151,0980441;188,2981609;114,4571606;243,0975913;308,3037683
