Referência:;2023;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;janeiro;;fevereiro;;março;;abril;;maio;;junho;;julho;;agosto;;setembro;;outubro;;novembro;;dezembro;
001.003.0005 - Gerência de RH;001.0005 - Férias;1586,49;1344,562633;1351,78;1464,950987;1425,78;1876,234798;2209,4;2581,552164;1721,08;0;1627,42;0;1407,29;0;1734,12;0;1651,71;0;1531,9;0;1568,99;0;1930,61;0
001.004.0001 - Contabilidade Geral;001.0005 - Férias;3039,65;4937,996919;4317,87;4415,186208;3760,55;4947,100237;5295,75;6374,658404;4408,81;0;3888;0;4136,09;0;3522,17;0;3546,05;0;4708,88;0;3801,97;0;4311,39;0
001.004.0002 - Planejamento Financeiro;001.0005 - Férias;2525,66;2731,824572;2306,36;2838,899367;2186,08;1955,540696;3580,49;3774,368716;2159,03;0;2656,05;0;2422,02;0;2624,09;0;3021,4;0;2283,27;0;2492,52;0;3036,47;0
001.004.0003 - Tesouraria;001.0005 - Férias;2024,33;1648,003618;1495,13;2029,087142;1590,08;2178,254419;3763,86;4267,881073;1893,97;0;1716,25;0;2116,16;0;2194,59;0;2040,69;0;2272,33;0;2211,18;0;2524,9;0
001.004.0004 - Controladoria;001.0005 - Férias;1530,45;1404,763826;1243,46;1769,778897;1317,6;1294,988101;2602,02;2562,96432;1248,91;0;1253,31;0;1544,29;0;1751,18;0;1840,11;0;1378,54;0;1413,78;0;1771,99;0
001.005.0001 - Pesquisa e Desenvolvimento;001.0005 - Férias;4960,25;4275,013829;4271,32;5453,288933;5312,17;5216,415751;6777,19;10242,41041;4754,69;0;5516,64;0;4177,71;0;4604,16;0;5259,69;0;4626,7;0;5865,92;0;5920,4;0
001.006.0001 - Testes de Qualidade;001.0005 - Férias;11427,64;11598,70297;8605,59;10736,09423;8259,07;13524,7724;14961,97;16699,28063;12359,48;0;10387,78;0;9703,75;0;9932,07;0;12009,45;0;11374,35;0;9904,11;0;14860,12;0
001.006.0002 - Inspeção de Produtos;001.0005 - Férias;2901,36;2486,19187;2774,41;3003,004813;2344,3;3131,688897;4011,69;4206,761088;3353,18;0;2275,54;0;2492,28;0;3368,62;0;2892,87;0;3196,41;0;3216,2;0;3538,3;0
001.006.0003 - Documentação Legal;001.0005 - Férias;1505,89;1696,905714;1204,15;1873,071859;1285,24;1298,099688;2724,33;2335,821873;1736,3;0;1407,97;0;1654,43;0;1287,05;0;1636,2;0;1524,25;0;1498,2;0;1670,81;0
001.007.0001 - Gerenciamento de Estoques;001.0005 - Férias;3379,14;4313,805635;3686,54;3469,610853;3052,27;4701,105262;6640,93;7697,493662;4128,71;0;4272,88;0;4270,89;0;3596,89;0;4994,22;0;3854,61;0;4214,29;0;5114,82;0
001.007.0002 - Transporte e Distribuição;001.0005 - Férias;3099;3992,858406;3170,57;3258,799971;2798,97;3813,307606;6233,03;8148,936641;3599,61;0;2636,87;0;2882,83;0;2957,68;0;3316,02;0;3773,13;0;3410,03;0;4514,17;0
001.007.0003 - Aquisição e Compras;001.0005 - Férias;1660,51;2383,696;1994,19;2609,592865;2099,48;2061,557148;2744,96;3491,841364;1689,3;0;2085,01;0;2284,12;0;1970,98;0;1905,18;0;1981,84;0;1896,82;0;1968,26;0
001.007.0004 - Planejamento de Suprimentos;001.0005 - Férias;520,28;539,7987713;533,89;459,6937994;379,87;533,9018086;834,05;1126,76273;575,78;0;542,72;0;426,78;0;542,8;0;608,37;0;528,74;0;568,92;0;497,37;0
001.008.0001 - Suporte Técnico;001.0005 - Férias;6682;5490,848473;5036,54;7890,496792;5482,15;7168,700075;9441,17;11573,38739;5475;0;6289,34;0;4934,83;0;5414,28;0;6317,28;0;7082,01;0;4885,54;0;5889,5;0
001.008.0002 - Desenvolvimento de Software;001.0005 - Férias;3721,86;3995,12419;3837,46;4978,372303;4080,41;5050,153793;8116,42;7814,50558;4818,9;0;5035,09;0;4821,64;0;4081,44;0;5218,02;0;4811,3;0;3668,89;0;6058,76;0
001.008.0003 - Gerenciamento de Redes;001.0005 - Férias;2744,22;3611,419419;2199,62;3019,160062;3116,31;3311,162375;5759,18;4854,121661;3362,95;0;2589,22;0;3296,43;0;3335,82;0;3628,73;0;2811,09;0;3101,86;0;3521,73;0
001.008.0004 - Segurança da Informação;001.0005 - Férias;1472,1;1632,060832;1260,67;2040,964649;1392,53;1394,538469;2277,16;2727,863414;1206,81;0;1570,48;0;1696,43;0;1598,26;0;1625,34;0;1758,79;0;1625,88;0;1488,22;0
001.009.0001 - Novos Projetos;001.0005 - Férias;4482,09;4245,800472;4319,41;4144,29872;3593,57;4421,896379;6873,75;7764,762694;3267,37;0;4200,18;0;3446,77;0;4120,66;0;5085,3;0;4956,06;0;3592,85;0;5195,87;0
001.009.0002 - Gestão de Projetos;001.0005 - Férias;3385,71;3916,039288;2409,5;3127,883687;2272,87;3269,064052;5129,01;6950,248305;2645,01;0;2457,39;0;2952,44;0;3437,99;0;2644,8;0;3566,85;0;3330,86;0;3049,54;0
001.009.0003 - Desenho Tecnico;001.0005 - Férias;1678,82;2048,71324;1506,26;1642,376198;1609,31;2118,638254;2626,8;2754,844755;1705,3;0;1780,14;0;1816,49;0;1694,06;0;1917,03;0;2039,84;0;2076,17;0;2417,17;0
001.009.0004 - Gerencia da Engenharia;001.0005 - Férias;911,68;1109,819551;1069,58;1143,153827;1055,42;1085,641553;1820,36;2237,361677;1110,71;0;1024,02;0;967,87;0;947,95;0;1090,24;0;1225,98;0;1128,52;0;1351,24;0
001.010.0001 - Equipamentos;001.0005 - Férias;9359,55;10362,604;12033,77;13372,69763;12730,12;12064,89414;16696,45;19971,49719;9723,35;0;9559,04;0;13005,53;0;12314,54;0;14602,06;0;10818,46;0;9697,42;0;15357,9;0
001.010.0002 - Utilidades;001.0005 - Férias;5851,25;6980,173783;5278,74;5794,747188;5217,04;6641,333904;8554,89;13284,72633;5818,53;0;4738,46;0;4759,9;0;5346,37;0;7337,86;0;5364,28;0;7112,26;0;6331,33;0
001.010.0003 - Predial;001.0005 - Férias;1697,99;1936,74144;1481,61;2191,364842;2001,36;2367,952484;3668,64;2739,085158;1941,33;0;1583,47;0;1705,86;0;1643,45;0;2216,04;0;1751,49;0;1948;0;2301,96;0
001.001.0001 - Linha de Produção;002.0001 - FGTS;209832,71;171101,3652;196204,55;212731,6174;221602,47;307040,4826;200300,7;287362,2449;224986,23;0;222135,72;0;262037,98;0;203023,61;0;246504,6;0;275656,61;0;286009,76;0;203005,87;0
001.001.0002 - Gerência de Produção;002.0001 - FGTS;40849,95;37605,86378;33593,58;34798,87728;37055,05;34377,64765;35102,34;47415,70151;38505,63;0;47804,33;0;35215,73;0;34123,23;0;44913,72;0;51722,34;0;36783,52;0;40137,9;0
001.002.0001 - Equipe de Vendas;002.0001 - FGTS;17203,63;28097,05444;18110,72;26117,73978;21159,44;23037,66587;23855,15;21324,52635;20683,44;0;24778,71;0;19254,93;0;19780,35;0;28153,43;0;25264,66;0;23386,68;0;27204,06;0
001.002.0002 - Marketing Digital;002.0001 - FGTS;8249,46;7636,714563;10573,32;9478,938566;9694,87;13451,82895;10618,81;11054,60121;9432,83;0;9726,34;0;9266,45;0;10307,32;0;12928,38;0;12097,49;0;10663,05;0;11502,03;0
001.002.0003 - Pesquisa de Mercado;002.0001 - FGTS;3930,31;3035,684518;2974,93;3894,460068;4247,37;4759,181677;3577,64;4714,941841;3823,18;0;3801;0;4058,78;0;4546,26;0;5145,99;0;4298,9;0;4578,36;0;4404,49;0
001.002.0004 - Gerência de Vendas;002.0001 - FGTS;1362,27;2347,535211;1693,53;2161,94914;1451,37;1922,158393;2074,15;1744,104928;2241,21;0;1625,53;0;2276,11;0;2137,27;0;2227,81;0;2037,51;0;1722,42;0;2001,28;0
001.003.0001 - Recrutamento e Seleção;002.0001 - FGTS;3155,97;3797,629982;3621,28;4528,981721;3030,82;3755,720988;4227,99;3812,865151;3809,01;0;3752,78;0;3726,44;0;3331,08;0;4044,55;0;3584,84;0;4177,19;0;4315,35;0
001.003.0002 - Treinamento e Desenvolvimento;002.0001 - FGTS;2662,98;2648,702633;2851,22;3265,798445;2693,26;3202,236574;2466,93;3123,985164;3034,42;0;2844,44;0;3045,86;0;2852,87;0;3700,49;0;2803,59;0;2810,7;0;3458,19;0
001.003.0003 - Remuneração e Benefícios;002.0001 - FGTS;1968,06;2296,613028;2194,84;2138,521792;1866,12;1859,858632;2925,57;2765,88515;2267,07;0;2437,69;0;2631,23;0;2294,49;0;2160,38;0;1989,02;0;2357,35;0;2365,1;0
001.003.0004 - Relações Trabalhistas;002.0001 - FGTS;1253,65;2027,005479;1654,83;2206,829647;1682,16;2148,860398;2195,6;2482,60004;1780,34;0;1871,06;0;1458,99;0;1670,29;0;1999,22;0;2124,31;0;2063,82;0;1573,35;0
001.003.0005 - Gerência de RH;002.0001 - FGTS;1048,18;1224,19876;1078,83;1426,348422;1110,03;913,1152979;1176;1343,379123;1316,41;0;1359,78;0;1213,03;0;1345,39;0;1150,75;0;1362,37;0;1438,85;0;1035,04;0
001.004.0001 - Contabilidade Geral;002.0001 - FGTS;2751,33;3472,288598;3351,53;3256,594048;3246,67;2746,588251;2842,15;4527,229242;3506,55;0;2504,42;0;2514,11;0;2723,68;0;3991,99;0;2714,88;0;3613,37;0;3277,48;0
001.004.0002 - Planejamento Financeiro;002.0001 - FGTS;1597,14;2085,526217;2219,71;1703,196905;1521,57;2143,820128;2109,29;2049,476168;1666,82;0;1711,19;0;1667,49;0;1935,22;0;1940,95;0;1867,53;0;1934,35;0;1784,46;0
001.004.0003 - Tesouraria;002.0001 - FGTS;1303,97;1572,882183;1357,39;1402,636997;1682,24;1205,440004;1642,69;1895,581036;1498,07;0;1819,32;0;1788,01;0;1323,68;0;2122,64;0;1390,43;0;1580,9;0;1339,99;0
001.004.0004 - Controladoria;002.0001 - FGTS;1093,33;1150,577187;1327,25;1187,36758;1060;1328,881362;1007,54;1619,885235;1219,45;0;1267,58;0;1327,22;0;1326,91;0;1324,17;0;1431,78;0;1398,19;0;1216,22;0
001.005.0001 - Pesquisa e Desenvolvimento;002.0001 - FGTS;3619,84;5271,345758;4248,16;4332,255443;4029,89;4187,926884;4448,32;4407,742741;3372,3;0;3904,79;0;3822;0;4543,08;0;4086,53;0;3661,76;0;4175,37;0;3508,59;0
001.006.0001 - Testes de Qualidade;002.0001 - FGTS;6658,23;9007,061713;6640,79;7647,824984;6568,31;7934,696217;9588,61;9080,781408;9100,84;0;9677,69;0;7550,84;0;9506,02;0;10932,32;0;7557,24;0;7601,02;0;6856,5;0
001.006.0002 - Inspeção de Produtos;002.0001 - FGTS;2388,24;2207,545317;2101,45;2251,511251;1856,27;2224,273171;2219,56;2292,02995;2413,12;0;2706,97;0;2135,35;0;2162,67;0;2328,27;0;2715,96;0;2483,53;0;2664,2;0
001.006.0003 - Documentação Legal;002.0001 - FGTS;838,61;1147,71277;1259,21;1073,736404;1156,18;1189,220975;981,73;1329,550168;1201,41;0;1084,53;0;1057,29;0;1231,19;0;1434,57;0;1207,58;0;1067,63;0;970,34;0
001.007.0001 - Gerenciamento de Estoques;002.0001 - FGTS;2747,29;3311,416233;3420,06;3296,066604;3060,58;3670,915488;2702,63;3130,330246;3412,5;0;3504,25;0;2945,62;0;2859,44;0;2961,41;0;3880,36;0;3218,77;0;2613,89;0
001.007.0002 - Transporte e Distribuição;002.0001 - FGTS;2070,35;2937,546032;2096,24;2553,995634;2217,57;3190,294278;2561,74;3450,651212;2428,28;0;2293,34;0;2292,51;0;2461,98;0;3481,25;0;2781,13;0;3221,82;0;3025,51;0
001.007.0003 - Aquisição e Compras;002.0001 - FGTS;1224,55;1890,521652;1300,57;1613,845426;1583,38;1587,430394;1806,06;1979,001695;1408,67;0;1734,97;0;1431,51;0;1380,28;0;1755,32;0;1727,39;0;1545,04;0;1549,09;0
001.007.0004 - Planejamento de Suprimentos;002.0001 - FGTS;366,87;434,7455503;335,88;308,7662989;407,15;483,6122661;485,55;398,0792207;469,98;0;421,35;0;448,2;0;390,18;0;428,6;0;390,3;0;445,92;0;444,31;0
001.008.0001 - Suporte Técnico;002.0001 - FGTS;3771,86;5832,793227;5250,72;4596,330838;3450,22;5025,967018;5205,1;4237,249725;4109,93;0;5183,38;0;4931,98;0;4478,02;0;5785,85;0;5641,43;0;5307,45;0;4786,83;0
001.008.0002 - Desenvolvimento de Software;002.0001 - FGTS;2433,63;3493,7268;3967,99;3409,410951;3628,58;3229,669256;3815,85;5261,469022;3810,95;0;4016,84;0;3439,64;0;3127,62;0;4395,07;0;3047,59;0;3010,65;0;3780,85;0
001.008.0003 - Gerenciamento de Redes;002.0001 - FGTS;1894,28;2213,914758;2132,47;2746,211212;2017,64;2214,987588;2162,13;3391,832048;2812,17;0;2175,98;0;2442,32;0;2230,98;0;2592,1;0;2327,42;0;2371,32;0;2482,67;0
001.008.0004 - Segurança da Informação;002.0001 - FGTS;951,05;1019,889661;1262,98;1201,54295;1032,63;1018,968235;1213,87;1458,371841;1376,47;0;1304,41;0;984,27;0;1068,52;0;1217,11;0;1452,25;0;1359,22;0;1139,84;0
001.009.0001 - Novos Projetos;002.0001 - FGTS;2686,61;3387,114255;2976,66;4241,179965;2698,59;2778,176246;2890,74;3629,100117;3226,71;0;2538,6;0;3223,82;0;2849,71;0;3614,31;0;3085,48;0;2836,77;0;3566,29;0
001.009.0002 - Gestão de Projetos;002.0001 - FGTS;2389,12;2256,079099;2540,88;2680,23633;2249,18;2937,719391;2394,14;2423,684396;2144,44;0;1922,81;0;2089,31;0;2768,12;0;2857,66;0;2747,05;0;2539,88;0;2881,37;0
001.009.0003 - Desenho Tecnico;002.0001 - FGTS;1199,11;1473,045155;1458,09;1760,929023;1191,58;1783,586939;1317,85;2065,715503;1667,49;0;1576,77;0;1698,4;0;1365,26;0;1611,72;0;1889,97;0;1627,17;0;1334,74;0
001.009.0004 - Gerencia da Engenharia;002.0001 - FGTS;675,68;1050,241552;606,57;829,7171771;689,51;688,1730553;961,11;936,7630088;689,38;0;829,63;0;639,83;0;905,85;0;976,66;0;706,7;0;769,75;0;679,15;0
001.010.0001 - Equipamentos;002.0001 - FGTS;8802,48;11758,5513;8018,49;10464,55197;8538,17;7181,006124;8127,79;11771,53372;9829,64;0;8709,72;0;8867,33;0;10331,14;0;9877,4;0;10537,73;0;8546,5;0;7879,83;0
001.010.0002 - Utilidades;002.0001 - FGTS;4021,81;4214,590298;3732,8;4223,495664;3962,59;4033,587163;5517,61;5291,174258;5373,1;0;4546,75;0;5378,28;0;4214,65;0;5223,89;0;4844,38;0;5448,88;0;5208,79;0
001.010.0003 - Predial;002.0001 - FGTS;1444,28;1355,247699;1499,74;1469,188676;1696,17;1353,657207;1464,12;1605,065323;1757,95;0;1566,79;0;1845,27;0;1666,81;0;1794,48;0;1501,78;0;1928,87;0;1356,49;0
001.001.0001 - Linha de Produção;002.0001 - FGTS;207999,5;244847,6243;210777,47;286001,5315;235125,71;245486,908;231516,4;302494,6204;265120,22;0;227240,11;0;217840,22;0;242437,76;0;240742,72;0;237913,9;0;198353,15;0;197355,06;0
001.001.0002 - Gerência de Produção;002.0001 - FGTS;32719,67;39715,4687;33317,5;46109,25738;35000,42;35749,6611;41504,91;51957,09067;42807,8;0;40003,62;0;46381,62;0;47962,27;0;49172,95;0;43785,72;0;50298,06;0;45940,37;0
001.002.0001 - Equipe de Vendas;002.0001 - FGTS;22637,39;26785,17283;19591,54;24846,53;24128,82;25077,6078;26675,98;24726,93718;21763,19;0;27089,43;0;23134,26;0;22893,35;0;26470,44;0;27843,28;0;25733,06;0;20144,66;0
001.002.0002 - Marketing Digital;002.0001 - FGTS;7131,2;8419,054795;9147,87;10080,10769;9108,84;7528,115079;11604,51;11719,61924;9155,69;0;10330,72;0;8498,19;0;11238,76;0;12859,26;0;8714,65;0;8228,09;0;9926,13;0
001.002.0003 - Pesquisa de Mercado;002.0001 - FGTS;3080,49;4652,894846;3869,89;4509,530091;3839,08;4899,857736;4774,83;4569,629752;4201,75;0;4572,99;0;3919,34;0;4732,25;0;5100,21;0;4678,89;0;4593,62;0;3253,05;0
001.002.0004 - Gerência de Vendas;002.0001 - FGTS;1480,93;2281,344056;1684,5;1936,278733;1450,34;2196,564667;2125,57;2092,848071;1894,38;0;2257,52;0;1986,17;0;1604,79;0;1922,49;0;1888,4;0;2342,5;0;1799,7;0
001.003.0001 - Recrutamento e Seleção;002.0001 - FGTS;2935,74;3044,096179;3596,09;4045,408502;3662,83;3360,348235;3673,05;4406,268324;3646,55;0;3020,65;0;3611,01;0;3698,55;0;3405,85;0;3456,59;0;4371,25;0;3664,05;0
001.003.0002 - Treinamento e Desenvolvimento;002.0001 - FGTS;2859,31;2362,905197;2350,36;2270,194046;2921,59;3521,625509;2820,48;4682,673391;2569,51;0;2530,29;0;2718,42;0;2923,17;0;3647,48;0;3637,34;0;3093,52;0;2659,38;0
001.003.0003 - Remuneração e Benefícios;002.0001 - FGTS;2154,06;1948,401288;1803,2;2471,653926;2151,35;2730,718948;2313,31;3268,235097;2543,58;0;2183,59;0;2348,4;0;2239,9;0;2980,73;0;2497,19;0;2914,92;0;2062,93;0
001.003.0004 - Relações Trabalhistas;002.0001 - FGTS;1393,29;1434,944371;1981,17;1998,223021;1352,46;2085,573363;2003,6;2225,205691;1770,89;0;1925,23;0;1641,04;0;1708,74;0;1650,82;0;1574,67;0;2018,27;0;1625,38;0
001.003.0005 - Gerência de RH;002.0001 - FGTS;1026,87;1195,579363;1071,73;1398,913458;895,15;1176,595168;1049,59;1046,965036;1230,56;0;1088,82;0;1310,01;0;1243,12;0;1547,33;0;1133,21;0;1149,1;0;1234,03;0
001.004.0001 - Contabilidade Geral;002.0001 - FGTS;2937,45;3149,994894;3270,79;3045,160785;2595,84;2375,834548;3195,85;3822,168035;2925,49;0;3614,18;0;3280,83;0;3177,77;0;3525;0;2943,94;0;3249,65;0;2813,56;0
001.004.0002 - Planejamento Financeiro;002.0001 - FGTS;1855,82;1884,892511;1857,11;2457,548038;2110,52;2602,629084;2211,38;2345,423159;1914,46;0;2253,1;0;2270,29;0;2341,3;0;2181,3;0;1763,3;0;2428,33;0;1737,13;0
001.004.0003 - Tesouraria;002.0001 - FGTS;1200,32;1658,895176;1485,19;1778,978213;1583,35;2055,908851;1928,74;1701,636864;1871,99;0;1683,87;0;1671,97;0;1731,63;0;1623,26;0;1928,37;0;1524,61;0;1355,74;0
001.004.0004 - Controladoria;002.0001 - FGTS;817,39;1309,028125;980,01;1042,274485;876,83;1328,739874;1357,1;1474,747709;1006,88;0;1161,07;0;1124,82;0;1039,96;0;1400,61;0;1463,92;0;1150,44;0;1198,3;0
001.005.0001 - Pesquisa e Desenvolvimento;002.0001 - FGTS;3014,55;3867,645053;3564,7;3919,768522;4063,25;4593,727406;4835,96;5265,490443;4538,12;0;3174,77;0;4305,93;0;3950,49;0;4131,74;0;4365,26;0;3342,94;0;3484,55;0
001.006.0001 - Testes de Qualidade;002.0001 - FGTS;8410,17;8702,256968;7343,21;9068,484843;8595,54;11346,99706;8358,14;8445,351392;7108,35;0;9177,64;0;8709,36;0;6714,04;0;9657,62;0;7182,53;0;6973,1;0;7425,58;0
001.006.0002 - Inspeção de Produtos;002.0001 - FGTS;1742;2607,13887;2634,79;2662,902656;2289,59;2709,779229;2454,31;3422,642146;1997,39;0;2571,68;0;1959,29;0;2526,08;0;2187,34;0;2018,11;0;2028,64;0;2887,9;0
001.006.0003 - Documentação Legal;002.0001 - FGTS;872,96;984,2052306;918,04;1096,805027;880,71;1276,52142;1436,08;1195,108325;1305,16;0;1133,86;0;1220,36;0;1173,7;0;1174,59;0;1217,05;0;1276,54;0;1116,27;0
001.007.0001 - Gerenciamento de Estoques;002.0001 - FGTS;3032,98;3471,654368;2472,47;2571,426446;2388,28;3559,937017;2939,78;4522,401539;2965,65;0;2779,18;0;2691,17;0;3631,33;0;3385,48;0;3454,08;0;2856,87;0;2983,94;0
001.007.0002 - Transporte e Distribuição;002.0001 - FGTS;2202,28;2135,94779;2612,23;3607,353678;2633,77;3332,869496;2289,02;4037,034973;2831,71;0;2426,7;0;3178,77;0;3014,24;0;3069,34;0;2369,08;0;3141,07;0;3149,06;0
001.007.0003 - Aquisição e Compras;002.0001 - FGTS;1495,71;1669,287896;1509,6;1981,587348;1544,79;1790,535043;1400,5;2140,984674;1430,02;0;1693,94;0;1263,55;0;1576,44;0;1951,46;0;1415,62;0;1417,87;0;1291,03;0
001.007.0004 - Planejamento de Suprimentos;002.0001 - FGTS;374,93;318,9089347;410,96;416,0480024;292,6;436,8094221;346,74;446,1440064;369,79;0;428,64;0;348,58;0;390,61;0;413,43;0;429,14;0;330,83;0;330,87;0
001.008.0001 - Suporte Técnico;002.0001 - FGTS;3300,01;4142,165428;5331,81;5101,659211;3736,78;4181,841318;4344,37;6150,048888;4257,42;0;4154,98;0;4647,11;0;4887,52;0;5910,02;0;5890,98;0;4369,01;0;4979,72;0
001.008.0002 - Desenvolvimento de Software;002.0001 - FGTS;2518,7;3981,989499;3160,18;4529,13221;2609;4779,673958;3259,31;3654,128251;3548,1;0;3302,81;0;2805,46;0;2958,85;0;4143,26;0;3421,04;0;4354,15;0;3680,86;0
001.008.0003 - Gerenciamento de Redes;002.0001 - FGTS;2070,16;2728,360636;2471,11;1782,714398;2546,82;1996,721093;2307,74;2978,266279;2278,38;0;2454,89;0;2684,08;0;2281,51;0;2419,31;0;2143,14;0;2352,97;0;2770,84;0
001.008.0004 - Segurança da Informação;002.0001 - FGTS;1082,52;1244,092425;1294,86;1049,499915;903,92;1016,026495;1070,89;1190,351393;1310,88;0;1082,25;0;1074,86;0;1106,07;0;1496,85;0;1295,35;0;1129,07;0;1108,19;0
001.009.0001 - Novos Projetos;002.0001 - FGTS;2464,13;3796,473827;2648,37;3249,114894;3110;3744,815639;3648,59;4318,783389;3608,15;0;3535,8;0;3375,41;0;2679,38;0;4032,46;0;2792,3;0;2821,02;0;3616,68;0
001.009.0002 - Gestão de Projetos;002.0001 - FGTS;1944,31;2588,143595;1840,94;2271,346052;2033,65;2591,835325;2867,32;2959,04869;1926,62;0;2294,59;0;2558,81;0;2171,57;0;3182,18;0;2189,54;0;2529,88;0;1992,78;0
001.009.0003 - Desenho Tecnico;002.0001 - FGTS;1538,93;1338,840678;1714,88;1633,331853;1604,37;1422,446208;1668,74;2068,545586;1315,21;0;1287,62;0;1459,48;0;1530,79;0;1421,26;0;1472,95;0;1386,8;0;1433,29;0
001.009.0004 - Gerencia da Engenharia;002.0001 - FGTS;680,06;687,7943214;819,55;749,8440596;708,01;804,9378241;783,96;687,5197806;877,26;0;747,77;0;668,11;0;722,86;0;824,31;0;727,81;0;968,29;0;963,46;0
001.010.0001 - Equipamentos;002.0001 - FGTS;9355,84;8265,371452;10399,43;7713,7945;7098,92;10312,06068;10544,86;14047,48242;8475,23;0;9948,28;0;9431,01;0;11152,5;0;9510,93;0;8393,63;0;8511,41;0;11289,28;0
001.010.0002 - Utilidades;002.0001 - FGTS;3723,89;5043,978843;4327,17;5369,268179;4972,5;4339,478826;4693,96;7426,186421;4642,46;0;4359,97;0;5299,23;0;4236,62;0;4632,46;0;4950,95;0;4153,66;0;5608,82;0
001.010.0003 - Predial;002.0001 - FGTS;1306,15;1741,644946;1691,99;1765,393874;1598,03;1857,835931;1533,53;1900,409978;1362,78;0;1557,09;0;1261,9;0;1463,01;0;1569,38;0;1726,57;0;1316,18;0;1900,8;0
001.001.0001 - Linha de Produção;002.0002 - FGTS Rescisões;16207,13;33406,10467;14961,35;32759,96302;15068,9;44487,85851;15571,48;14747,24841;18492,46;0;14642,37;0;16577,23;0;20273,89;0;14764,07;0;14636,14;0;16505,03;0;18005,46;0
001.001.0002 - Gerência de Produção;002.0002 - FGTS Rescisões;2426,39;4996,69692;2653,25;5561,503421;3612,48;7414,155702;2792,74;2962,393926;3527,65;0;2868,42;0;3363,76;0;3391,85;0;3032,43;0;2668,5;0;2444,07;0;2632,64;0
001.002.0001 - Equipe de Vendas;002.0002 - FGTS Rescisões;1951,91;3124,693433;1580,2;4677,862682;1986,23;4710,912418;1468,83;2312,704225;2028,56;0;1603,79;0;1658,61;0;1483,39;0;1674,14;0;1381,55;0;1573,26;0;2022,32;0
001.002.0002 - Marketing Digital;002.0002 - FGTS Rescisões;739,18;1747,983344;654,07;1378,139215;848,65;1792,144581;613,55;886,1077461;781,12;0;709,64;0;835,07;0;846,45;0;834,46;0;655,34;0;780,05;0;818,26;0
001.002.0003 - Pesquisa de Mercado;002.0002 - FGTS Rescisões;256,62;603,1680904;301,23;673,3847925;286,15;609,5127456;250,59;275,6736388;276,07;0;340,98;0;258,7;0;295,05;0;268,57;0;260,56;0;253,46;0;257,25;0
001.002.0004 - Gerência de Vendas;002.0002 - FGTS Rescisões;150,21;323,984355;140,58;312,6983455;128,94;388,0774101;128,69;199,545669;168,81;0;122,91;0;137,88;0;142,87;0;124,91;0;119,21;0;123,86;0;160,82;0
001.003.0001 - Recrutamento e Seleção;002.0002 - FGTS Rescisões;305,72;519,5607847;254,3;661,3300791;253,23;518,9095315;259,84;294,8909952;217,49;0;296,81;0;234,85;0;289,02;0;228,41;0;234,09;0;268,27;0;222,75;0
001.003.0002 - Treinamento e Desenvolvimento;002.0002 - FGTS Rescisões;218,2;423,0463059;177,91;395,4431642;172,7;652,0566523;221,78;297,0357881;249,01;0;216,46;0;244,84;0;223,07;0;188,25;0;189,81;0;250,68;0;181,15;0
001.003.0003 - Remuneração e Benefícios;002.0002 - FGTS Rescisões;204,18;477,9947819;182,12;409,1650219;200,79;548,7799504;158,06;219,0989846;160,01;0;197,29;0;181,62;0;151,93;0;151,28;0;191,88;0;156,6;0;171,39;0
001.003.0004 - Relações Trabalhistas;002.0002 - FGTS Rescisões;124,53;295,4275099;140,62;255,6628263;126,74;336,4189735;142,92;143,9164322;137,32;0;145,26;0;151,27;0;139,28;0;117,78;0;140,17;0;128,19;0;118,15;0
001.003.0005 - Gerência de RH;002.0002 - FGTS Rescisões;89;147,5885894;101,3;232,0199559;100,37;211,3584974;95,04;90,48601743;79,69;0;88,03;0;88,66;0;94,4;0;91,02;0;89,01;0;74,39;0;84,36;0
001.004.0001 - Contabilidade Geral;002.0002 - FGTS Rescisões;266,72;522,283793;208,11;476,8991913;255,94;802,0905489;201,59;257,6534012;246,64;0;230,01;0;201,59;0;255,42;0;241,86;0;234,3;0;228,91;0;193,23;0
001.004.0002 - Planejamento Financeiro;002.0002 - FGTS Rescisões;133,12;275,5035654;136,97;289,6114794;128,72;333,1150056;122,55;152,3773188;134,41;0;124,13;0;143,01;0;143,84;0;133,25;0;147,9;0;150,31;0;135,46;0
001.004.0003 - Tesouraria;002.0002 - FGTS Rescisões;97,33;248,4763029;134,19;220,7491167;133,08;328,6919214;102,45;151,8816075;112,27;0;112,68;0;97,83;0;93,13;0;106,68;0;95,69;0;132,41;0;93,79;0
001.004.0004 - Controladoria;002.0002 - FGTS Rescisões;98,55;188,9818958;88,7;185,3887372;86,51;248,509075;94,74;77,88654075;71,35;0;100,75;0;84,06;0;97,35;0;69,28;0;101,82;0;86,04;0;102,38;0
001.005.0001 - Pesquisa e Desenvolvimento;002.0002 - FGTS Rescisões;313,06;560,0347245;317,18;581,6279764;293,61;735,3449612;338,47;289,4692659;258,18;0;339,26;0;319,62;0;282,12;0;298,39;0;280,57;0;323,21;0;243,69;0
001.006.0001 - Testes de Qualidade;002.0002 - FGTS Rescisões;494,66;1171,53992;535,43;1560,830397;515,05;1609,800306;669,19;546,8962999;543,77;0;658,16;0;497,38;0;520,43;0;590,23;0;610,33;0;712,92;0;642,84;0
