Referência:;2022;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;janeiro;;fevereiro;;março;;abril;;maio;;junho;;julho;;agosto;;setembro;;outubro;;novembro;;dezembro;
001.003.0001 - Recrutamento e Seleção;003.0002 - Plano de Saúde;1740,25;2314,85;1882,18;2046,84;2131,95;2085,95;2245,92;2540,23;2349,14;1909,77;1649,53;2080,66;2070,39;2548,42;1988,03;1734,79;1883,72;2515,16;1790,33;2295,76;1894,32;2280,79;2440,43;2480,22
001.003.0002 - Treinamento e Desenvolvimento;003.0002 - Plano de Saúde;1392,56;1656,46;1599,3;1759,01;1741,56;1876,28;2035,52;1565,07;1523,58;1614,25;1360,98;1990,71;1398,26;1825,59;1489,08;1642,42;1854,64;2009,41;1477,63;1893,79;1517,15;1620,6;1780,62;1729,97
001.003.0003 - Remuneração e Benefícios;003.0002 - Plano de Saúde;1231,33;1563,37;1442,96;1700,09;1379,67;1351,33;1471,63;1595,7;1418,76;1578,55;1471,57;1518,72;1462,16;1701,11;1562,73;1237,61;1380;1290,61;1293,84;1623,26;1396,49;1123,16;1689,87;1543,71
001.003.0004 - Relações Trabalhistas;003.0002 - Plano de Saúde;1192,74;1194,62;1058,01;1233,38;1178,85;862,36;855,78;1026;943,31;1031,97;1030,5;1064,92;904,19;1066,82;967,33;1052,94;984,33;851,94;1044,79;893,37;939,26;1218,23;1151,23;1210,58
001.003.0005 - Gerência de RH;003.0002 - Plano de Saúde;629,79;763,48;631,41;651,4;722,9;598,28;728,65;737,93;620,81;561,61;709,62;825,44;576,77;644,84;686,5;588,42;725,99;731,77;550,65;772,09;655,42;698,09;738,99;867,61
001.004.0001 - Contabilidade Geral;003.0002 - Plano de Saúde;1669,11;1456,77;1601,4;1909,22;2062,55;1534,3;1740,48;2438,18;1855,99;1571,94;1687,12;1618,27;2107,01;1720,57;1882,22;1708,04;1925,95;1792,06;1657,22;2200,3;2097,39;1837,49;2167,22;1702,85
001.004.0002 - Planejamento Financeiro;003.0002 - Plano de Saúde;1326,2;1255,65;1261,26;1410,38;1003,3;1160,38;1096,75;1294,84;991,44;912,67;964,83;1088,95;975,33;1261,91;1009,45;1108,92;1033,14;1028,58;916,44;1272,48;1211,43;1297,18;1103,97;1165,56
001.004.0003 - Tesouraria;003.0002 - Plano de Saúde;902,08;820,96;996,25;1063,5;787,85;929,87;861,9;1180,6;915,62;996,62;811,83;1027,67;941,62;1111,06;818,76;777,07;1031,54;1024,85;748,98;809,83;992,78;763,5;1161,4;920,34
001.004.0004 - Controladoria;003.0002 - Plano de Saúde;657,35;604,77;784,57;705,2;580,16;704,8;588,13;699,4;732,13;741,65;601,16;767,52;719,39;652,76;707,27;736,47;737,99;632,39;714,21;596,95;737,61;792,27;889,39;657,69
001.005.0001 - Pesquisa e Desenvolvimento;003.0002 - Plano de Saúde;2123,99;2096,11;2110,64;1978,43;2107,83;2210,53;2294,66;2855,48;2467,34;2318,98;1816,99;2005,37;2387,66;2764,32;2459,24;2468,15;2100,31;2459,37;2104,97;2435,25;2932,82;1849,88;2116,09;2125,83
001.006.0001 - Testes de Qualidade;003.0002 - Plano de Saúde;5310,78;5267,88;4124,79;5986,36;5552,17;4498,82;4799,3;4434,67;4289,94;4253,36;4239,05;4172,34;4497,97;5251,73;3798,59;4775,65;4011,31;5707;4986,57;5331,49;5647,02;5475,37;4607,12;5552,82
001.006.0002 - Inspeção de Produtos;003.0002 - Plano de Saúde;1508,83;1444,63;1358,74;1171,73;1071,81;1222,51;1424,81;1271,41;1165,47;1520,37;1441,4;1221,18;1118,95;1253,49;1386,22;1632,01;1141,18;1357,34;1626,12;1290,74;1767,39;1202;1590,82;1343,61
001.006.0003 - Documentação Legal;003.0002 - Plano de Saúde;756,47;805,04;714,58;789,48;628,42;803,87;733,72;651,77;591,76;580,79;597,52;713,04;699,01;747,34;539,19;608,15;670,14;801,54;734,6;781,27;790,73;605,34;655,57;642,66
001.007.0001 - Gerenciamento de Estoques;003.0002 - Plano de Saúde;1586,76;2034,78;2141,34;2278,19;1660,45;1923,35;2068,38;2242,32;2075,73;1435,98;1754,95;2210,5;1677,67;1546,75;1837,72;1891,13;1985,43;2225,33;1908,37;1576,22;2269,97;1873,35;1754,23;2202,01
001.007.0002 - Transporte e Distribuição;003.0002 - Plano de Saúde;1840,36;1639,3;1701,24;1897,82;1801,48;1414,02;1600,47;2080,25;1675,35;1432,39;1305,42;1670,63;1366,87;1561,49;1509,84;1363,34;1279,2;1594,58;1303,04;1957,86;1401,46;1437,97;1389,61;1419,18
001.007.0003 - Aquisição e Compras;003.0002 - Plano de Saúde;962,58;884,19;766,21;984,52;951,83;911,06;911,93;1231,69;995,34;960,31;719,07;1109,29;766,03;1036,38;901,63;804,26;974,7;1094,31;741,05;1080,36;792,49;873,63;951,5;951,23
001.007.0004 - Planejamento de Suprimentos;003.0002 - Plano de Saúde;236,03;236,39;198,27;272,27;258,06;187,33;205,42;214,2;195,15;261,78;186,98;252,33;266,19;217,42;194,46;196,6;227,91;231,59;255,35;223,74;196,83;207,51;243,85;237,53
001.008.0001 - Suporte Técnico;003.0002 - Plano de Saúde;3121,09;2941,76;3052,15;3106,38;2950,63;3188,87;2964,24;3379,08;2536,72;2881,05;2932,45;2573,96;3160,83;3291,89;2440,43;2794,35;2540,94;2258,27;2183,08;2541,08;2773,89;2838,81;2723,45;3234,65
001.008.0002 - Desenvolvimento de Software;003.0002 - Plano de Saúde;1865,96;1690,01;1994,54;2047,21;2094,61;1894,34;2201,99;2332,88;1676,34;2218,65;1672,69;2169,42;2391,93;1778,75;2048,41;1946,1;2393,15;2396;2446,46;2236,26;2501,57;1833,84;2308,16;2068,98
001.008.0003 - Gerenciamento de Redes;003.0002 - Plano de Saúde;1446,69;1435,07;1382,05;1471,4;1263,45;1600,17;1454,03;1794,39;1245,46;1217,59;1448,73;1448,38;1590,17;1491,76;1462,05;1412,57;1256,71;1667,66;1230,45;1310,08;1676,48;1195,03;1499,55;1276,37
001.008.0004 - Segurança da Informação;003.0002 - Plano de Saúde;614,12;601,3;648,87;732,23;726,24;666,16;713,21;816,04;755,57;589,39;529,63;657,62;651,64;620,44;709,09;726,92;569,37;663,65;673,11;845,19;839,09;791,22;798,01;663,02
001.009.0001 - Novos Projetos;003.0002 - Plano de Saúde;1833,53;1755,11;1776,05;2020,77;1443,35;1902,66;2167,26;2218,85;1776,93;2144,25;2069,76;1585,45;1508,64;2117,65;1536,54;1510,92;1916,38;1924,36;1521,48;1539,28;1991,69;1699,31;2232,31;1955,51
001.009.0002 - Gestão de Projetos;003.0002 - Plano de Saúde;1590,66;1590,21;1586,69;1378,4;1094,69;1599,77;1536,73;1279;1132,87;1392,05;1423,25;1204,18;1395,77;1392,77;1410,16;1394,16;1168,34;1626,71;1495,11;1700,73;1592,16;1248,49;1657,94;1379,05
001.009.0003 - Desenho Tecnico;003.0002 - Plano de Saúde;856,66;918,66;982,1;892,62;996,55;911,47;959,1;1101,55;887,84;1009,55;1018,12;784,79;750,17;875,44;1017,91;732,85;917,89;893,92;825,32;1089,52;999,34;918,51;1101,45;957,3
001.009.0004 - Gerencia da Engenharia;003.0002 - Plano de Saúde;501,04;471,37;427,12;571,73;389,69;404;553,29;620,33;406,79;402,53;488,67;520,54;465,11;432,79;516,94;412,55;410,42;515,55;438,65;482,74;488,36;437,69;545,73;429,72
001.010.0001 - Equipamentos;003.0002 - Plano de Saúde;6029,98;5494,83;5629,66;6595,05;5724,37;5430,5;5315,94;5665,95;6398,94;4332,84;5833,44;6176,71;5768,6;5893,27;4370,68;6196,97;4748,22;6466,68;4933,36;5674,47;6060,11;5344,39;5031,42;5347,97
001.010.0002 - Utilidades;003.0002 - Plano de Saúde;3245,04;2595,72;2871,62;3443,89;2337,45;2898,15;2945,08;2706,25;3191,36;2368,52;2277,96;2627,07;3097,21;2909,85;2750,05;2773,59;3182,5;2561,54;2714,93;2755,43;3055,57;2873,15;2665,45;3011,46
001.010.0003 - Predial;003.0002 - Plano de Saúde;835,87;1057;1067,11;1059,03;756,7;731,21;956,56;1177;1066,25;865,79;723,09;790,61;879,58;1006,55;919,99;952,77;1063,22;998,99;1022,68;1107,16;852,08;1061,77;903,54;1116,87
001.001.0001 - Linha de Produção;003.0003 - Alimentação;248745,65;322622,23;320437,81;347452,22;333899,77;371703,41;256306,17;293866,5;295070,21;407886,41;262695;357501,05;323695,4;305087,6;385722,57;309865,56;325627,67;382152,63;321530,53;433235,98;302043,98;405265,33;342700,22;331230,14
001.001.0002 - Gerência de Produção;003.0003 - Alimentação;41280,22;60554,78;53866,59;60449,05;57064,67;52839,61;57029,6;63402,82;60462,35;67654,82;62643,69;52592,79;53359,87;56408,84;65885,43;63799,29;55050,29;71042,31;50508,15;53612,31;55979,54;69293,06;49722,64;56287,79
001.002.0001 - Equipe de Vendas;003.0003 - Alimentação;23799,56;24977,17;26047,93;28940,91;25225,67;30991,11;27038,36;33074,78;28230,26;30518,86;32978,26;35318,55;30775,12;40656,64;29520,78;39089,65;37141,65;29157,39;24665,64;34113,4;32533,59;36760,54;27007,93;42233,96
001.002.0002 - Marketing Digital;003.0003 - Alimentação;13931,82;10519,1;12597,71;13728,89;11335,62;15032,32;12495,21;16102,77;13133,1;15228,39;13715,22;15495,2;13051,8;14457,5;13640,11;18326,13;11225,57;14890,51;11452,52;17099,49;13097,17;14562,45;11711,75;15379,18
001.002.0003 - Pesquisa de Mercado;003.0003 - Alimentação;3980,6;5402,59;4424,43;6143,62;4248,48;5619,66;4812;4947,19;6346,76;6226,52;4908,06;5448,63;4250,63;5406,06;6459,77;5502,58;6270,22;6887,33;5256,65;6026,78;4239,89;4963,33;4858,55;7172,57
001.002.0004 - Gerência de Vendas;003.0003 - Alimentação;2525,48;2623,1;2588,21;3089,17;2658,71;3307,58;2612,43;3006,33;2461,2;2398,03;2468,07;2446,74;2765,21;3301,34;3308,34;2883,39;2879,44;3334,76;2716,81;3537,96;2070,88;3382,75;2287,64;3079,55
001.003.0001 - Recrutamento e Seleção;003.0003 - Alimentação;4047,78;4659,81;5078,9;4735,55;3937,35;4869,9;4352,72;4663,62;4074,52;4272,49;5349,08;4888,27;4558,44;5331,64;5779,13;4790,78;5241,79;5300,32;4102,91;5241,82;3882,62;4872,72;4238,13;5782,92
001.003.0002 - Treinamento e Desenvolvimento;003.0003 - Alimentação;2952,54;3615,92;3316,41;4587,72;3999,19;3791,67;3304,8;3815,14;3432,17;3515,25;4465,99;4993,77;4083,85;4144,34;4848,56;4146,02;4519,46;5233,13;3248,58;4406,65;3794,28;4009,72;4434;4252,99
001.003.0003 - Remuneração e Benefícios;003.0003 - Alimentação;3149,06;2389,36;2590,45;3099,44;2724,78;4212,47;3459,95;2968,14;2891,76;3381,78;3234,22;3553,79;3363,73;3882,32;2893,51;3629,85;3632,34;2999,03;3098,72;3637,16;2757,21;3678,96;2622,71;3721,49
001.003.0004 - Relações Trabalhistas;003.0003 - Alimentação;2077,12;2150,06;2451,24;2028,22;2141,48;2579,99;2086,77;2419,06;2486;2413,03;2059,22;2734,76;2639,78;2618,4;2755,32;3145,98;2277,14;2635,19;2463,66;3122,47;2324,53;2862,35;2575,65;2884,04
001.003.0005 - Gerência de RH;003.0003 - Alimentação;1207,44;1352;1564,9;1650,32;1486,23;2047,97;1773,02;2135,78;1769,83;1706,31;1648,81;1958,61;1567,76;1624,1;1808,76;1611,21;1629,5;1575,3;1209,38;1756,3;1350,47;1588,47;1316,76;1887,14
001.004.0001 - Contabilidade Geral;003.0003 - Alimentação;3313,27;4145,72;4117,72;4053,14;3320,26;4650,27;3297,81;3924,23;4246,26;4933,26;3337,07;4917,38;4298,73;5299,85;4638,23;5726,67;3738,56;4737,27;3243,58;3949,25;3551,19;5070,98;4080,56;4050,24
001.004.0002 - Planejamento Financeiro;003.0003 - Alimentação;2614,02;2480,42;2064,68;2867,68;2154,79;3162,17;2035,21;2913,06;2144,15;3431,33;2237,77;3139,76;2193,86;3070,66;2358,86;3343,38;2751,28;3177,28;2122,09;2919,77;2618,32;2765,86;2598,43;3060,54
001.004.0003 - Tesouraria;003.0003 - Alimentação;1611,48;2235,21;1977,69;2373,38;1973,34;2117,3;2076,49;2163,01;2107,32;2402,15;2055,29;2304,5;2438,33;2372,78;1843,74;2703,26;2168,12;2792,37;1964,97;2471,9;1832,61;2354,35;1962,45;2784,26
001.004.0004 - Controladoria;003.0003 - Alimentação;1419,11;1772,52;1393,08;1320,42;1669,45;1825,62;1689,34;1732,09;1668,27;1549,31;1534,04;1499,98;1789,44;1514,9;1869,73;1767,48;1364,3;1711,05;1273,22;1956,25;1446,31;1906,41;1880,67;2197,55
001.005.0001 - Pesquisa e Desenvolvimento;003.0003 - Alimentação;5271,61;5619,66;5349,01;6173,15;5446,5;5511,33;4438,6;6199,99;6131,62;6528,68;5164,16;4790,3;4830,57;5940,53;5286,44;6516,09;5564,66;5437,47;4150,65;5499,39;5055,25;5512,2;4385,32;5121,51
001.006.0001 - Testes de Qualidade;003.0003 - Alimentação;8600,67;11451,77;11596,25;9575,45;10305,73;15174,55;10079,58;11278,86;13006,95;11340,54;10212,92;12077,37;10075,34;13563,57;11561,98;12031,6;11102,19;12633,77;9256,2;14922,7;8969,42;13708,88;9919,57;15277,68
001.006.0002 - Inspeção de Produtos;003.0003 - Alimentação;2365,77;3161,21;2887,8;3240,19;2822,06;4234,63;2959,14;3717,06;3805,57;3601,57;3080,42;3288,33;2951,49;3262,74;3687,02;4045,06;3774,39;2884,78;2661,92;3683,49;2780,5;3856,05;3078,32;3066,33
001.006.0003 - Documentação Legal;003.0003 - Alimentação;1667,63;1301,24;1314,05;1396,24;1695,01;1514,99;1603,04;1939,58;1580,72;2050,56;1290,68;1507,34;1637,49;2070,88;1920,79;1559,05;1830,54;1719,75;1363,79;1796,5;1306,62;1755,96;1372,08;1506,31
001.007.0001 - Gerenciamento de Estoques;003.0003 - Alimentação;4000,95;3277,04;3584,98;4810,32;3527,32;4684,04;4232,65;4755,41;3822,32;4585,65;4484,02;4370,86;3786,5;4506,4;4735,85;4039,32;4596,58;5432,81;3692,41;4182,59;3847,6;4010,73;4228,22;4787,23
001.007.0002 - Transporte e Distribuição;003.0003 - Alimentação;3541,69;3918,69;3908,99;3522,15;3863,89;4074,38;3836,65;4788,71;3452,83;3996,28;3825,96;4041,39;3873,73;4323,53;3661,7;3806,69;3664,17;4708,91;3735,26;4916,83;3478,97;4084,61;3087,6;4181,51
001.007.0003 - Aquisição e Compras;003.0003 - Alimentação;1711,59;2287,05;2029,22;2007,88;1556,13;2806,8;2201,95;2098,49;2249,61;2375,23;2451,95;2266,01;2073,22;2782,92;2443,43;2382,3;2465,94;2168,43;1883,97;2233,34;2015,64;2795,91;1706,6;2274,81
001.007.0004 - Planejamento de Suprimentos;003.0003 - Alimentação;548;507,64;565,93;617,38;496,38;576,92;590,7;620,94;522,33;468,7;466,21;496,82;460,92;563,38;582,96;673,22;613,66;650,39;579,07;505,55;537,72;496,1;522,33;604,37
001.008.0001 - Suporte Técnico;003.0003 - Alimentação;5426,7;5407;6516,51;6413,48;6684,05;7038,5;6081,09;6583,34;6041,28;6744,32;6220,64;6601,31;6764,61;5891,61;7605,52;7737,8;6581;6412,9;7097,54;8696,87;6459,48;7213,62;5421,57;8769,28
001.008.0002 - Desenvolvimento de Software;003.0003 - Alimentação;3781,69;4802,98;4188,92;4142,26;3822,19;5671,84;3901,73;6223,09;4138,88;5671,69;3704,41;5445,6;4764,55;5099,38;4265,43;5362,92;5030,5;5886,2;4517,08;6090,39;5312,58;6368,28;5548,81;6140,16
001.008.0003 - Gerenciamento de Redes;003.0003 - Alimentação;2345,9;2652,09;2349,08;2683,64;2900,95;3048,36;2730,54;2939,01;2810,3;3202,94;3022,97;3741,97;2916,52;3517,63;3052,69;3566,37;2702,05;3620,12;2893,98;4207,5;2682,99;3186,67;3283,12;3558,38
001.008.0004 - Segurança da Informação;003.0003 - Alimentação;1310,06;1207,26;1706,97;1470,5;1283,66;1658,5;1373,26;2039,53;1743,9;1399,09;1458,98;1655,31;1816,58;1552,57;1938,98;1784,98;1856,04;1905,14;1496,23;1660,6;1532,58;1544,81;1577,26;1992,97
001.009.0001 - Novos Projetos;003.0003 - Alimentação;4152,44;4462,88;3358,29;3500,26;4314,73;4807,34;3955,66;4443,39;4790,14;5435,06;4540,69;5263,34;3880,34;4633,58;5333,52;5854,87;5053,54;4628,43;4503,41;4085,58;3884,24;5634,57;3611,85;5480,89
001.009.0002 - Gestão de Projetos;003.0003 - Alimentação;2394,99;2962,35;2973,23;3044,94;2478,42;3335,65;3291,63;3754,46;2883,41;3150,74;3032,67;3768,5;2573,67;3928,87;3620,37;4083,12;3324,77;3407,29;2865,47;3578,81;3511,81;3796,69;2580,94;3664,93
001.009.0003 - Desenho Tecnico;003.0003 - Alimentação;2152,54;1804,16;2238,76;2162,94;1763,2;2537,71;1646,97;2315,71;2141,56;2763,85;2152,26;2478,41;1900,76;1972,99;2555,61;2801,1;2031,1;1888,12;2074,18;2908,76;1885,41;2571,67;2334,97;2088,59
001.009.0004 - Gerencia da Engenharia;003.0003 - Alimentação;940;1183,43;1022,73;1036,36;876,47;1164,48;1034,67;1277,69;1105,02;1355,66;1040,13;1060,97;1067,4;1073,33;1318,17;1353,76;1251,82;1174,05;1103,77;1205,34;1011,24;1313,1;1248,42;1073,5
001.010.0001 - Equipamentos;003.0003 - Alimentação;12257,49;12809,12;12612,78;10631,03;13651,9;13187,29;14061,87;17152,42;11092,42;13527,58;11989,34;12913,83;13395,64;16659,29;11082,52;16715,62;10840,32;16743;10298,01;16007,38;13265,96;13870,82;11486,88;17324,13
001.010.0002 - Utilidades;003.0003 - Alimentação;6759,84;5393,21;4778,94;7551,4;5530,84;8763,84;6453,6;8573,66;5204,31;5617,43;6185,43;7026,63;7510,83;6684,09;7498,32;7642,76;5503,32;6925,92;5262,22;7970,47;6551,91;6771,85;5437,1;7413,77
001.010.0003 - Predial;003.0003 - Alimentação;1708,65;1906,09;1858,28;1797,35;2214,47;2911,82;2316,11;2633,83;2079,63;2152,73;1991,91;1976,24;1709,34;2195,8;2087,82;2893,86;2070,42;2778,33;2041,37;2430,72;2068,87;1934,54;1705,11;2527,54
001.001.0001 - Linha de Produção;003.0004 - Cesta Básica;122051,21;91116,04;115560,23;124002,38;105247,73;98151,64;133900,73;91646,48;102926,07;102267,74;113157,08;100103,62;113164,78;129248,46;130863,66;120750,52;117953,98;107355,35;117817,49;119936,18;117185,71;105343;255227;303268,55
001.001.0002 - Gerência de Produção;003.0004 - Cesta Básica;23858,69;20576,87;18027,01;17308,6;20753,22;18430,72;22873,04;20648,07;19488,91;24073,58;22833,83;18748,18;21647,27;16640,46;18079,52;16768,09;19844,61;23916,97;20034,14;16816,25;17002,14;19387,23;40276,2;52185,48
001.002.0001 - Equipe de Vendas;003.0004 - Cesta Básica;11194,98;11376,71;12932,79;11246,84;12506,49;9253,23;12642,32;11135,11;11013,97;11291,59;9939,08;12901,71;12926,96;10730,84;9625,39;12277,11;9965,19;13738,26;9770,1;11041,51;11558,5;11852,13;24828,84;23664,73
001.002.0002 - Marketing Digital;003.0004 - Cesta Básica;4778,31;4698,39;5227,79;5282,63;5124,07;4748,88;4932,4;4292,81;4579,25;4637,42;4338,59;5139,41;4403,35;5678,43;4776,09;4675,4;4915,81;5795,29;4580,51;5774,99;5712,01;4532,08;8067,98;11611,09
001.002.0003 - Pesquisa de Mercado;003.0004 - Cesta Básica;1861,98;1995,45;1926,31;1753,28;1645,71;1633,45;1870,89;1707,97;2225,05;2288,19;1790,21;2077,07;2225,02;1898,44;1817,66;2120,27;2329,16;1887,09;2251,35;1633,47;1809,66;1722,5;4207,83;4080,63
001.002.0004 - Gerência de Vendas;003.0004 - Cesta Básica;938,56;838,75;1012,95;811,1;1028,91;1039,17;799,7;1087,26;929,25;1005,02;1058,53;868,49;890,23;882,93;924,75;817,7;1111,39;955,96;933,8;844,11;915,84;1024,78;1980,01;2109,59
001.003.0001 - Recrutamento e Seleção;003.0004 - Cesta Básica;1446,86;1593,56;1520,94;1955,72;1911,64;1412,33;1579,5;1628,95;1844,83;1860,64;1971,65;2071,12;1995,36;1733,48;1428,91;1647,81;1758,81;2142,34;1636,81;1508,19;1441,99;1440,07;2929,17;4179,79
001.003.0002 - Treinamento e Desenvolvimento;003.0004 - Cesta Básica;1678,76;1372,59;1337,66;1479,4;1511,47;1386,79;1405,75;1536,08;1514,27;1331,52;1430,9;1316,83;1582,18;1289;1726,33;1242,1;1574,13;1853,49;1277,46;1257,94;1706,22;1511,69;2638,12;3805,63
001.003.0003 - Remuneração e Benefícios;003.0004 - Cesta Básica;1021,67;917,76;1243,88;1086,09;1304,76;1083,7;1100,16;1130,62;1382;983,41;972,17;1440,78;995,24;1171,58;1117,46;1075,69;964,52;1393,05;974,44;1005,47;1227,01;1218,27;2239,54;2702,18
001.003.0004 - Relações Trabalhistas;003.0004 - Cesta Básica;1035,35;706,88;1007,55;752,66;958,4;728,25;817,98;846,48;759,65;1036,12;881,26;833,91;1028,19;910,51;817,53;801,84;775,57;974,64;833,32;756,32;736,96;818,81;1473,32;2101,91
001.003.0005 - Gerência de RH;003.0004 - Cesta Básica;535,96;486,1;541,81;563,16;546,3;492,51;507,98;643,29;499,06;648,01;614,14;663,39;574,24;598,82;487,31;649,47;632,7;624,39;479,72;591,25;474,28;503,73;962,21;1231,98
001.004.0001 - Contabilidade Geral;003.0004 - Cesta Básica;1575,29;1272,55;1328,42;1421,31;1515,07;1559,82;1774,08;1356,62;1612,8;1740,35;1693,9;1321,89;1752,91;1629,78;1447,14;1360,92;1848,16;1696,44;1784,69;1564,5;1453,51;1833,4;3160,79;4205,03
001.004.0002 - Planejamento Financeiro;003.0004 - Cesta Básica;1116,63;840,98;1038,06;1019,91;883,04;752,44;877;1082,29;981,39;917,61;829,19;807,31;851,79;1156,6;1025,29;1037,73;1000,21;907,16;828,04;1177,1;1091,49;861,98;1503,17;2244,91
001.004.0003 - Tesouraria;003.0004 - Cesta Básica;779,73;592,2;676,8;816,86;890,48;800,32;881,78;657,54;713,32;844,6;797,89;771,66;651,77;893,94;814,3;912,51;923,75;889,31;865,39;813,54;696,36;836,73;1476,36;2106,75
001.004.0004 - Controladoria;003.0004 - Cesta Básica;657,14;604,61;545,21;686,75;506,43;463,95;465,82;631,8;556,79;461,44;495,78;705,89;648,16;642,19;464,44;561,47;523,65;622,12;670,49;698,86;624,28;635,15;880,64;1601,15
001.005.0001 - Pesquisa e Desenvolvimento;003.0004 - Cesta Básica;1759,07;1923,15;2288,27;2291,12;2104,8;1496,16;1765,56;2038,32;2191,86;2060,75;1611,01;1686,01;1873,15;1996,75;1814,41;1663,78;2113,7;2277,22;1862,41;1657,23;2038,41;1736,13;3840,74;3798,39
001.006.0001 - Testes de Qualidade;003.0004 - Cesta Básica;3541,85;4363,25;3976,66;4853,04;3356;3218,52;3364,14;3286,17;4378,22;3471,54;4655,47;4825,29;4115,3;3261,28;3566,04;4737,41;4056,06;4199,42;4046,48;4597,27;4723,55;4692,59;8569,01;9671,68
001.006.0002 - Inspeção de Produtos;003.0004 - Cesta Básica;1269,91;1136,73;999,99;1068,12;964,54;1246,1;1235,96;1057,75;1151,75;1072,29;1262,62;1024,75;1048,5;954,27;1137,6;1124,1;951,64;1433,28;1166,82;1086,77;1068,77;1021,02;1804,45;2690,69
001.006.0003 - Documentação Legal;003.0004 - Cesta Básica;480,07;457,75;690,88;671,68;679,06;490,1;466,38;457,48;589,98;512,09;642,73;558,07;657,88;623,82;600,21;660,65;591,86;534,54;589,24;633,29;692,13;709,19;871,01;1586,7
001.007.0001 - Gerenciamento de Estoques;003.0004 - Cesta Básica;1804,98;1549,68;1722,16;1695,53;1841,57;1523,8;1383,82;1489,59;1609,14;1744,78;1242,6;1409,13;1289,49;1348,46;1376,9;1366,69;1338,45;1995,8;1805,3;1478,22;1625,99;1848,72;2878,74;3670,51
001.007.0002 - Transporte e Distribuição;003.0004 - Cesta Básica;1380,96;1214,01;1391,29;1264,66;1171,6;1234,54;1597,4;1560,08;1251;1152,25;1406,84;1357,83;1384,87;1276,47;1271,48;1431,06;1199,8;1503,05;1229,83;1302,97;1513,14;1499,2;2020,38;3120,95
001.007.0003 - Aquisição e Compras;003.0004 - Cesta Básica;885,68;594,72;852,69;704,71;870,62;758,55;897,73;623,62;710,72;807,64;757,96;922,03;713,92;894,48;661,77;707,91;866,57;718,22;643,5;677,07;658,99;721,77;1530,39;1635,91
001.007.0004 - Planejamento de Suprimentos;003.0004 - Cesta Básica;172,75;179,75;199,29;205,2;163,88;156,06;209,37;164,04;173,53;194,95;185,95;227,93;189,79;177,36;182,81;205,43;188,92;264,65;165,76;169,85;198,59;214,84;425,15;520,11
001.008.0001 - Suporte Técnico;003.0004 - Cesta Básica;1975,89;2361,87;2659,96;1956,46;1876,6;2155,9;2347,85;1913,16;2702,8;2181,88;2738,83;2303,94;2585,09;2241,92;2619,73;2794,09;2724,46;2799,86;2325,81;2337,9;2805,84;2454,26;3638,4;4526,87
001.008.0002 - Desenvolvimento de Software;003.0004 - Cesta Básica;1738,09;1440,17;1856,88;1543,57;1395,35;1775,55;1770,07;1365,97;1944,33;1708,43;1902,98;1862,93;2025,59;1533,73;1718,79;1916,69;1870,32;1715,8;2068,91;1863,35;1439,6;1610,85;3851,46;4515,63
001.008.0003 - Gerenciamento de Redes;003.0004 - Cesta Básica;1037,16;866,92;1131,21;1014,14;1077,7;1125,93;959,64;1263,98;1276,94;1192,32;1336,03;1188,57;951,17;1208,11;1342,42;1233,64;1408,72;1514,96;1173,79;1377,73;1324,55;1117,05;2079,99;3095,86
001.008.0004 - Segurança da Informação;003.0004 - Cesta Básica;682,46;541,22;649,85;522,07;640,02;561,29;672,35;627,53;541,82;608,01;464,47;563,59;555,48;633,18;538,86;635,14;662,13;592,49;643,78;520,61;524,38;609,95;1176,63;1578,43
001.009.0001 - Novos Projetos;003.0004 - Cesta Básica;1511,34;1178,88;1820,3;1434,56;1272,65;1633,27;1760,44;1649,99;1692,57;1422,73;1678,23;1761,74;1544,72;1264,39;1544,5;1272,31;1338,51;1521,68;1729,66;1698,35;1502,31;1453,6;3210,69;3717,93
001.009.0002 - Gestão de Projetos;003.0004 - Cesta Básica;1059,52;1185,18;1105,6;1055,61;1037,25;967,51;1038,11;1121,3;1181,26;1090,32;1227,94;1098,7;1045,39;1266,39;955,62;1267,12;1217,53;1408,48;1413,95;1243,95;962,14;1016,76;2226,92;3163,53
001.009.0003 - Desenho Tecnico;003.0004 - Cesta Básica;632,13;644,46;647,87;706,34;914,7;777,03;916,75;738,11;628,42;883,97;627,44;853,74;853,16;821;824,01;672,75;914,72;886,7;632,83;886,91;742,44;939,76;1578,83;1827,99
001.009.0004 - Gerencia da Engenharia;003.0004 - Cesta Básica;362,95;288,63;332,06;383,03;385,79;299,68;424,72;428,67;374;458,88;402,97;349,36;429,18;440,38;358,89;364,93;444,48;400,96;345,69;349,86;464,8;345,18;629,37;1072,89
001.010.0001 - Equipamentos;003.0004 - Cesta Básica;4423,95;5085,55;4329,51;4345,46;3800,9;5093,82;4019,2;4712,44;4209,45;4023,26;5065,77;5348,1;4526,63;4932,9;5007,83;3971,11;4470,07;4303,07;4499,04;4094,62;5062,32;4175,85;10099,41;13105,88
001.010.0002 - Utilidades;003.0004 - Cesta Básica;2476,57;2350,74;2533,12;2328,57;2227,63;2474,5;2266,83;2108,68;2195,39;2354,7;2384,86;2635;1852,98;2342,35;2243,67;2008,55;2038,11;2259,63;2066;2679,81;2453,28;2554,39;5098,31;5438,33
